cruise,filename,profile,lat,lon,time,solar_angle,pace_ids,closest_id,closest_file,closest_dist_km,closest_time,Bnw,Bnw_std,Bnw_lsig,Bnw_hsig,beta,aph,FLH,GIOP_bbp_700,GIOP_bbp_442,GIOP_bbp_s,GIOP_Y,GIOP_Chl,GIOP_CDOM,PACE_lat,PACE_lon
1902371,1902371QC.nc,8,51.957,-142.978,2024-05-11 16:07:00.000001536+00:00,20.136778781557258,PACE_OCI_L2_AOP_PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,352.65292811857347,2024-05-10 20:36:38.500000+00:00,0.0032442717347294,0.0005424032569862,7.660267874598503e-05,7.7409902587533e-05,1.902276873588562,0.0244442746043205,-32767.0,0.0021797511578051,0.0051899999380111,1.802123427391052,2.0510265827178955,0.0535706254497519,0.0138603084870326,50.8326530456543,-138.2239532470703
1902372,1902372QC.nc,13,0.35,93.043,2025-04-30 06:38:00.000005120+00:00,70.45272319446211,PACE_OCI_L2_AOP_PACE_OCI.20250429T072423.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20250429T072423.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20250429T072423.L2.OC_AOP.V3_0.nc,0.8140584915372303,2025-04-29 07:26:52.500000+00:00,0.0024070518556982,0.0005755659658461,7.48923048377037e-05,7.359310984611511e-05,1.1094945669174194,0.0115448785945773,0.0969500541687011,0.0015212737145636,0.0040049999952316,1.892373323440552,2.126572847366333,0.0378255049438026,0.0157044934201738,0.34603747725486755,93.04915618896484
1902380,1902380QC.nc,81,17.269,-44.988,2024-04-06 17:23:00.000001536+00:00,54.0921495828314,"PACE_OCI_L2_AOP_PACE_OCI.20240406T152502.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240407T160005.L2.OC_AOP.V3_0.nc_3.0",PACE_OCI_L2_AOP_PACE_OCI.20240407T160005.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240407T160005.L2.OC_AOP.V3_0.nc,0.3144337686447583,2024-04-07 16:02:34.500000+00:00,0.0018035693792626,0.0002300295309396,5.744106601923704e-05,5.5992393754422665e-05,0.1848554015159607,0.004264349117875,-32767.0,0.0010286812226171,0.0019949972629547,1.9875693321228027,2.1908764839172363,0.0258323033978981,0.0122212520319819,17.266366958618164,-44.98692321777344
1902380,1902380QC.nc,84,18.394,-44.495000000000005,2024-05-06 16:38:59.999997952+00:00,65.07758307264673,PACE_OCI_L2_AOP_PACE_OCI.20240507T152746.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240507T152746.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240507T152746.L2.OC_AOP.V3_0.nc,25.08535935553161,2024-05-07 15:30:15.500000+00:00,0.0025555172469466,0.0003889248473569,7.61016272008419e-05,8.515967056155205e-05,1.5720497369766235,0.0071376375854015,-32767.0,0.0016745530594501,0.0042600035667419,1.96915340423584,2.187157154083252,0.0420273724903349,0.0080472455988906,18.207063674926758,-44.36198425292969
1902380,1902380QC.nc,93,18.572,-42.78699999999998,2024-08-04 15:22:00.000001536+00:00,83.88315461199217,"PACE_OCI_L2_AOP_PACE_OCI.20240803T153515.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240805T150602.L2.OC_AOP.V3_0.nc_3.0",PACE_OCI_L2_AOP_PACE_OCI.20240803T153515.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240803T153515.L2.OC_AOP.V3_0.nc,2.507783208678702,2024-08-03 15:37:44.500000+00:00,0.0014598085545003,0.0001776766002876,0.0001333970576524,0.0001384688075631,1.0812628269195557,0.0029609447810798,-32767.0,0.0009080408697775,0.002360001206398,1.9676438570022583,2.185901165008545,0.0227852937436174,0.0158712345792188,18.556379318237305,-42.804161071777344
1902380,1902380QC.nc,94,18.677,-42.743,2024-08-14 14:09:00.000001536+00:00,77.94171848160043,PACE_OCI_L2_AOP_PACE_OCI.20240813T144717.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240813T144717.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240813T144717.L2.OC_AOP.V3_0.nc,433.6951129134627,2024-08-13 14:49:46.500000+00:00,0.0003547786909621,0.0001794657582649,4.453409928828478e-05,4.816349246539176e-05,1.8041951656341555,4.68518519483041e-05,-32767.0,0.0002396202268806,0.0008700042963027,1.9981235265731807,2.199779272079468,0.0060256208232683,0.0136116460781894,21.841184616088867,-40.311729431152344
1902380,1902380QC.nc,95,18.753,-42.779,2024-08-24 14:04:59.999995392+00:00,75.88972786005633,PACE_OCI_L2_AOP_PACE_OCI.20240824T161119.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240824T161119.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240824T161119.L2.OC_AOP.V3_0.nc,1.054107535040372,2024-08-24 16:13:49+00:00,0.0003599514311645,0.0001043478696374,4.798459121957421e-05,5.0204398576170206e-05,1.8069349527359009,0.000174103421159,-32767.0,0.0002469696600785,0.0008200109004974,1.9975332021713257,2.1995630264282227,0.0062102263620801,0.0135197349024141,18.753929138183594,-42.788963317871094
1902380,1902380QC.nc,96,18.806,-42.685,2024-09-03 13:38:59.999997952+00:00,69.25333419261494,PACE_OCI_L2_AOP_PACE_OCI.20240902T162613.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240902T162613.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240902T162613.L2.OC_AOP.V3_0.nc,46.40290514068571,2024-09-02 16:28:42.500000+00:00,0.002841024659574,0.0003889501094818,0.0001196162775158,0.0001193187199532,0.8489151000976562,0.0066159744746983,-32767.0,0.0017477689858496,0.0043200105428695,1.960452675819397,2.180774450302124,0.0438217822986354,0.0096673222617015,19.118610382080078,-42.97731399536133
1902380,1902380QC.nc,98,18.774,-41.93799999999999,2024-09-23 13:41:00.000001024+00:00,65.99109916251179,"PACE_OCI_L2_AOP_PACE_OCI.20240922T144628.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240923T152047.L2.OC_AOP.V3_0.nc_3.0",PACE_OCI_L2_AOP_PACE_OCI.20240922T144628.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240922T144628.L2.OC_AOP.V3_0.nc,0.3819517478633276,2024-09-22 14:48:58+00:00,0.001456988742575,0.0001107383941416,3.861053846776485e-05,4.050892312079668e-05,1.9456191062927248,0.0060316985473036,-32767.0,0.0009904427458647,0.0026150047779083,1.9808169603347776,2.191554546356201,0.0248746564793959,0.0094939311179456,18.771427154541016,-41.94040298461914
1902380,1902380QC.nc,100,18.611,-41.692999999999984,2024-10-13 15:00:00+00:00,62.46095565991157,PACE_OCI_L2_AOP_PACE_OCI.20241013T152228.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20241013T152228.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20241013T152228.L2.OC_AOP.V3_0.nc,0.0958757462777741,2024-10-13 15:24:57.500000+00:00,0.0006098325829952,8.038413216127083e-05,2.6555266231298447e-05,2.741109346970916e-05,1.9470386505126955,0.0039985342882573,-32767.0,0.0004177373191538,0.0013200044631958,1.9903507232666016,2.1981019973754883,0.0105019343857239,0.0134593351675822,18.610137939453125,-41.693016052246094
