idx,bbp,bbp_sig,beta,beta_sig,aph,aph_sig,adg,adg_sig,Sdg,Sdg_sig,true_bbp,true_aph,true_adg
243,0.0015066872039700455,0.00011463679219633576,1.304739236831665,0.6365382373332977,0.0028549834796658476,0.0019589337364886127,0.08819239023716768,0.009461168167279703,0.011320036835968494,0.0010438109748065472,0.001405009999871254,0.02080800011754036,0.06085199862718582
244,0.0009853247406051602,6.684159249949022e-05,1.0758028030395508,0.6654063016176224,0.004347593396519472,0.001040696817878166,0.022863340320537984,0.0020806287728858484,0.010450754314661026,0.0005611423403024673,0.0009663099772296846,0.006647000089287758,0.01752999983727932
245,0.0008285336764990211,7.615439343679897e-05,1.1076993942260742,0.6913558691740036,7.55140765693667e-05,0.0005174884617908018,0.05249066134466648,0.004300011642569566,0.010640867054462433,0.0006832750514149666,0.0006293099722824991,0.007805999834090471,0.04426199942827225
246,0.0008820335709225487,6.312568901273573e-05,0.9834539890289307,0.6460560858249664,0.0056377124930868236,0.0008763412026592619,0.013954563710483738,0.00126553811563757,0.010440219193696976,0.000564939808100462,0.0007755099795758724,0.006845000199973583,0.009108999744057655
247,0.0007930582826154317,6.45975800801173e-05,1.057668685913086,0.687616229057312,0.0028395760702137106,0.0011727008502505198,0.026373251613332965,0.0022047263654642636,0.010432359762489796,0.0005413745529949665,0.0009239100036211312,0.005921000149101019,0.022533999755978584
248,0.00048145602864777345,6.165582382934161e-05,0.5471007823944092,0.6090186201035976,0.0040972689136983004,0.0011154986088911703,0.021519696950734458,0.001575691148162613,0.010788565501570702,0.0009435014799237251,0.0003260000084992498,0.006895000115036964,0.015368999913334846
249,0.0005477656196817601,5.287736710084137e-05,1.4321353435516357,0.5789685845375061,0.0035127819896370598,0.0009301480779731492,0.01577845827325189,0.0012251104798331313,0.010768619365990162,0.0009153527207672596,0.000435010006185621,0.00661499984562397,0.009649999439716339
250,0.0011325294181081843,7.480239236988193e-05,1.005344271659851,0.6488111764192581,0.003977662872540204,0.0011072569943385336,0.019104274615789736,0.0017421702783588042,0.011032810434699059,0.0011600730940699577,0.0011012100148946047,0.006845000199973583,0.012748999521136284
251,0.0008446513206555151,6.498752257256456e-05,0.5584282875061035,0.5875847935676575,0.00019488705861283201,0.0007338477644332301,0.028743134129033773,0.0019421936495846066,0.010376231744885445,0.00045734597370028496,0.0006591100245714188,0.006647000089287758,0.021761000156402588
252,0.000639582072846703,9.136573772627101e-05,1.4644718170166016,0.5862892866134644,2.4218788379577276e-05,0.00014153765081437931,0.09264205922510534,0.008256230392861566,0.013725937344133854,0.0015148543752729893,0.0005450100288726389,0.006647000089287758,0.07959999889135361
253,0.0007079052107566687,6.554239273436866e-05,1.356661319732666,0.6411418318748474,0.0028615330001227,0.0014078339660246767,0.03635287547235928,0.003105478918877861,0.010442465543746948,0.0005391249433159828,0.000642310013063252,0.008553000167012215,0.028186999261379242
254,0.002056789018834618,0.0001091931288883793,1.3874008655548096,0.5383100211620331,0.0064409007867644264,0.0014501241091041286,0.08312175214557091,0.008715231815404276,0.013734101317822933,0.0011906004510819912,0.002186910016462207,0.018641000613570213,0.055893998593091965
255,0.000725314837468731,5.9595763348692106e-05,0.873948335647583,0.6721546947956085,0.0037314958519455333,0.000860515128420678,0.014909386330870515,0.0011964518118791328,0.010476648807525635,0.0006035221740603447,0.000606209971010685,0.006845000199973583,0.008727000094950199
256,0.0006380926152500872,8.341006361336036e-05,0.7047432661056519,0.6563233062624931,0.00020295354908937747,0.000909456748622622,0.045617755286588936,0.00317634611908078,0.01199908647686243,0.0013680243864655495,0.0004509100108407438,0.005907000042498112,0.04157000035047531
257,0.0005866183013330459,5.727764395788501e-05,0.7887400984764099,0.6626054868102074,0.003481410216282603,0.0008675874606198764,0.013391063844896078,0.0010189208999686426,0.010728448629379272,0.000906557310372591,0.00039281000499613583,0.006335000041872263,0.008251000195741653
258,0.0011075540491890744,7.11592012051566e-05,1.4038337469100952,0.5444020628929138,0.005421933971154785,0.0011182463129692619,0.019885135380129034,0.0018663608324853073,0.011513677425682545,0.0014143087901175022,0.0010494099697098136,0.006940999999642372,0.012501999735832214
259,0.0008089995043610534,7.570398286327963e-05,0.5462170243263245,0.5799023732542992,0.0006989681520887485,0.0012207619036783553,0.027026415205108054,0.0019019262554224644,0.011185231618583202,0.0012253369204699993,0.0007236099918372929,0.00673400005325675,0.019306998699903488
260,0.001265323173158527,7.534833326378282e-05,1.2515294551849365,0.5597504377365112,0.003504205117300275,0.000986879027809477,0.014949201843371606,0.0013815479421275543,0.011573652736842632,0.0015917676500976086,0.001202109968289733,0.00661499984562397,0.008147000335156918
261,0.0007877913002584583,6.432151903301616e-05,1.3828437328338623,0.5961700081825256,0.0022083277020562633,0.0012853481065869285,0.02391811552617965,0.0019027551591808637,0.010884986259043217,0.0010091536678373814,0.0006711099995300174,0.006951000075787306,0.016572000458836555
262,0.0007309835026538215,6.714440776152126e-05,1.3137803077697754,0.6384153962135315,0.00015557654490816502,0.0007342808373024594,0.03457914941933813,0.0025204042520726236,0.010859787464141846,0.0008475207723677158,0.0005643100012093782,0.007584999781101942,0.020380999892950058
263,0.0009109446050944256,6.830448558535203e-05,1.0121794939041138,0.6911071240901947,0.0004168326588284776,0.0010044579659486033,0.031815242699243886,0.002630311734464678,0.01047887746244669,0.0005698264576494694,0.0007983099785633385,0.006750999949872494,0.021671000868082047
264,0.0007885311898856429,6.021513639307291e-05,1.4891799688339233,0.52491894364357,0.003108092016973559,0.001025322016543857,0.017189254018747283,0.0013696719303303937,0.011117864400148392,0.001231018453836441,0.0006573100108653307,0.006246000062674284,0.010415000841021538
265,0.0011159233452629918,7.281840648398405e-05,0.7161474227905273,0.6629165261983871,0.005883925274684068,0.001244593640163477,0.03863261595687905,0.003950118269717695,0.010287980549037457,0.00035947561264038086,0.0011581099824979901,0.018574999645352364,0.01839200034737587
266,0.0012060699571985582,6.378419563714982e-05,1.6324195861816406,0.3942635655403137,0.003684528594553789,0.001000110248317174,0.022466612009538967,0.0017730819670645683,0.010703327134251595,0.0008029197342693806,0.0011778100160881877,0.006829000078141689,0.015769001096487045
267,0.0008107659338622559,6.762581747482566e-05,1.2688477039337158,0.6339427828788757,0.002850316666091115,0.0012085513440775312,0.019890152155199826,0.001634659048575066,0.011460303328931332,0.001437915489077568,0.0008515099762007594,0.006829999852925539,0.012532999739050865
268,0.0010743948820930698,7.114055800885454e-05,0.745996356010437,0.6452051252126694,0.004299385631146015,0.0011318331252287827,0.02609036672709695,0.0023105104875762797,0.010506482794880867,0.0006139255128800869,0.001114309998229146,0.007594000082463026,0.020346999168395996
269,0.0010256016213240993,7.020287504312152e-05,1.3541635274887085,0.613531619310379,0.001288671521164339,0.001395864843743327,0.036999182156352554,0.0032032834137518916,0.010372791439294815,0.00046247150748968124,0.0008507100283168256,0.006738999858498573,0.02410700172185898
270,0.0007394338797227235,6.394692516468217e-05,1.239783525466919,0.6515380144119263,0.00030064009090412453,0.0008039097065619169,0.026149236387402536,0.0019038484213766554,0.010660609230399132,0.0007420019246637821,0.0006030100048519671,0.0061980001628398895,0.017363999038934708
271,0.000962411419228915,7.14593431888447e-05,1.5560271739959717,0.4869605302810669,0.001272688914901009,0.0013862309119271508,0.029553526256155892,0.0023408158329142077,0.011003157123923302,0.0010365531779825687,0.0008182100136764348,0.006314000114798546,0.01927799917757511
272,0.001020959248468389,7.388997893149576e-05,1.347838282585144,0.5716319382190704,0.0036878048486601333,0.0012076154467850818,0.01726340067462059,0.0015690371094091628,0.012666817754507065,0.002161331009119749,0.0010236100060865283,0.00661499984562397,0.009837999939918518
273,0.0009335869283017335,6.67827872549434e-05,0.754156231880188,0.6167773306369781,0.002215186759919049,0.0009700470379819994,0.014750436896042107,0.0011609528605544938,0.010798410512506962,0.001017050351947546,0.000912609975785017,0.006310999859124422,0.007834999822080135
274,0.0008405529502651368,6.227845341294491e-05,0.8798913955688477,0.6596185564994812,0.0023492113402251926,0.0009386216067876223,0.018092079570873422,0.0014473483344303577,0.010318327695131302,0.00040042027831077576,0.0006910099764354527,0.006051999982446432,0.0122060002759099
275,0.0010328570820322825,6.72750329147458e-05,1.2283449172973633,0.5444505214691162,0.005867786997591224,0.0006918076829507814,0.00494487113019088,0.0005918740654961819,0.011676378548145294,0.0020823385566473007,0.0009357099770568311,0.006384999956935644,0.002185000106692314
276,0.0007192327575129389,0.00010494153248310275,0.8740934133529663,0.7113318890333176,0.003399424882145846,0.0016759980113761046,0.08530499925008851,0.008254633235117569,0.011502427980303764,0.0013163210824131966,0.0005144100286997855,0.023107999935746193,0.04278600215911865
277,0.0011398997169366056,6.54322089580615e-05,1.2939245700836182,0.5776301920413971,0.005150294301713083,0.0009196307681607605,0.017971242874684015,0.0016803666189251776,0.010334635153412819,0.000429726205766201,0.0010526099940761924,0.007805999834090471,0.011144999414682388
278,0.0009503150415204907,6.49646826445471e-05,0.5973236560821533,0.5553813725709915,0.00514379255304211,0.0009201163512878334,0.01394856662179596,0.0011590861503215566,0.01064948458224535,0.0008269604295492172,0.0009012100053951144,0.008062000386416912,0.009886999614536762
279,0.0009085518242868208,7.051775789744725e-05,1.476245403289795,0.545725017786026,0.0004606646789583196,0.0010502366033977712,0.030521720276240092,0.0023369429313313695,0.011017016135156155,0.0010022157803177834,0.0008490100153721869,0.006738999858498573,0.02267099916934967
280,0.0008937307159195622,6.888100097816549e-05,0.9961843490600586,0.6860770732164383,6.987122584465509e-05,0.0004530457885415947,0.034952346987294006,0.0027771710061609105,0.010525120422244072,0.0005794777534902096,0.0006650100112892687,0.007325999904423952,0.02624800056219101
281,0.00073058993859752,8.037365444444326e-05,0.9186192750930786,0.6912237256765366,0.0005378526336836535,0.0011999555739565992,0.038901281922568115,0.002840914880716517,0.01303943246603012,0.0015325481072068214,0.0005324099911376834,0.006951000075787306,0.02731800079345703
282,0.00100053375004617,6.436689458210674e-05,1.4727498292922974,0.5285443365573883,0.0024816407539063018,0.0010902919773139006,0.02128928133765665,0.001726927114769251,0.010848534293472767,0.0009551676921546459,0.0009086100035347044,0.00802099984139204,0.010953000746667385
283,0.0007252387885673886,6.792353610515713e-05,0.9540631771087646,0.6885658800601959,0.00013113696670550548,0.0006613209540899249,0.02965825243935219,0.0020960108664824575,0.010786091908812523,0.0008146334439516068,0.0006043100147508085,0.006982999853789806,0.019938999786973
284,0.0007822586295103448,5.830476581569386e-05,1.6179397106170654,0.42930346727371216,0.00022758225447203211,0.0007060631676785833,0.023485279156949576,0.001535608525779053,0.01066028792411089,0.0007381821051239967,0.0007110100123099983,0.0065299998968839645,0.013253999873995781
285,0.0008917747174142658,8.060524334662468e-05,0.8389747738838196,0.669229619204998,7.192979096787321e-05,0.0005163869232535489,0.05411615249616531,0.0041253977541676375,0.01441044919192791,0.0013438048772513866,0.0007315099937841296,0.00673400005325675,0.04260699823498726
286,0.0009812346820716148,6.836728906798028e-05,0.6699221730232239,0.6418434232473373,0.00158706481542126,0.001378932580325431,0.025215099182142153,0.0019888346576172958,0.01044422946870327,0.0005853762850165367,0.0008290099794976413,0.006692999973893166,0.0172870010137558
287,0.002584371518245226,0.00013683503775557718,1.3693691492080688,0.5586775541305542,0.0059027029753135705,0.0015482217074755228,0.1262255218426344,0.01498277571968848,0.013111932203173637,0.0010772626847028732,0.002662210026755929,0.03187600150704384,0.06269299983978271
288,0.0008126691586722605,6.434024604381745e-05,0.875731348991394,0.6694360822439194,0.0020233501364561985,0.0011576724195125612,0.020744301829230802,0.0016103680450159034,0.010576042346656322,0.0007371297106146812,0.0007015099981799722,0.007559000048786402,0.010831999592483044
289,0.0007231364724098247,8.8131426301121e-05,1.0079723596572876,0.7107411772012711,0.003119211193883535,0.0016400152876075414,0.048442886918875376,0.004043284171598497,0.011903422884643078,0.0014423113316297531,0.0004558099899441004,0.00698000006377697,0.036288000643253326
290,0.0007603522298450608,6.062323717717297e-05,0.632807731628418,0.5908665060997009,0.0038589014700656375,0.0008551798215703193,0.013395688682578913,0.0010330977880544275,0.010620464570820332,0.0008113211952149868,0.0006483100005425513,0.006314000114798546,0.009480999782681465
291,0.0006367383952941241,5.99344563395344e-05,0.8670738339424133,0.679293230175972,0.003448905867752744,0.0010134644261627036,0.019892565461844664,0.0015473993175811277,0.010505164973437786,0.0006301677785813808,0.0006566100055351853,0.008255000226199627,0.013338999822735786
