wmo,cycle,time,lat,lon,bbp700_surface_mean3,n_points_used
3902342,111,2025-02-11T23:59:44.003000064,22.3492,-177.6968,0.00036718205471212667,3
3902342,112,2025-02-12T11:54:46.000999936,22.3497,-177.6678,0.00039412055048160255,3
3902342,113,2025-02-13T03:45:09,22.3467,-177.6481,0.00039411053876392543,3
3902342,114,2025-02-13T14:57:44.002000128,22.3472,-177.6194,0.00039207491984901327,3
3902342,120,2025-02-16T10:43:05.000999936,22.3863,-177.6338,0.0003830179339274764,3
3902342,121,2025-02-16T21:55:06.002000128,22.4037,-177.6347,0.00037511314925116795,3
3902342,122,2025-02-17T09:04:20.000999936,22.41,-177.6347,0.00039418247373153764,3
3902342,123,2025-02-17T20:38:12.002000128,22.4335,-177.6418,0.0003758025898908575,3
3902342,124,2025-02-18T08:05:45.000999936,22.444,-177.6433,0.00039944199185507995,3
3902342,125,2025-02-18T18:56:44.002000128,22.4512,-177.6547,0.0003845948085654527,3
3902342,126,2025-02-19T05:55:59.000999936,22.4486,-177.6635,0.00036604343525444466,3
3902342,127,2025-02-19T16:45:23.002000128,22.4409,-177.6743,0.00036926196965699393,3
3902342,128,2025-02-20T03:37:31,22.4342,-177.6763,0.00037324082222767174,3
3902342,129,2025-02-20T14:27:07.002000128,22.4334,-177.6654,0.0003705241930826257,3
3902342,130,2025-02-21T01:17:52,22.4296,-177.6603,0.00035610178019851446,3
3902342,131,2025-02-21T12:06:15.000999936,22.4377,-177.65,0.00040073504593844217,3
3902342,132,2025-02-21T22:54:00.002000128,22.4387,-177.6388,0.00037974020233377814,3
3902342,133,2025-02-22T10:04:59.000999936,22.4461,-177.6405,0.0003889356933844586,3
3902342,134,2025-02-22T20:54:17.002000128,22.457,-177.6436,0.0003659582289401442,3
3902342,135,2025-02-23T07:42:15.000999936,22.4612,-177.6535,0.0003817023631806175,3
3902342,136,2025-02-23T18:16:46.002000128,22.4661,-177.6621,0.00036988243421850103,3
3902342,137,2025-02-24T04:56:01.000999936,22.4623,-177.6583,0.0003718816927478959,3
3902342,138,2025-02-24T15:52:27.002000128,22.4601,-177.6553,0.00036858210417752463,3
3902342,139,2025-02-25T02:29:09,22.4628,-177.65,0.00036989205788510543,3
3902344,12,2025-01-24T17:30:44.002000128,21.3328,177.5775,0.0004366392968222499,3
3902344,18,2025-03-26T01:35:23,20.2167,178.8655,0.00044551909862396616,3
3902345,2,2024-10-22T10:02:14.000999936,14.2343,147.2788,0.00040944767533801496,3
3902345,4,2024-11-11T06:27:51.000999936,13.745,149.9013,0.0003986300628942748,3
3902345,6,2024-12-01T05:06:43.000999936,14.2091,151.3408,0.0004209928447380662,3
3902345,9,2024-12-31T05:50:44.000999936,13.3423,151.7401,0.0004380984076609214,3
3902345,10,2025-01-10T05:57:10.000999936,14.1189,151.8527,0.0004042766716641684,3
3902345,12,2025-01-30T06:47:40.000999936,14.0673,152.9941,0.0004120519248923908,3
3902348,3,2025-01-05T14:25:19.002000128,24.6192,-67.4774,0.00036549179155069095,3
3902348,6,2025-02-04T19:49:45.002000128,25.7665,-68.8196,0.00037372127796212834,3
3902348,11,2025-03-27T08:54:57.000999936,26.73,-66.4802,0.0003350487192316602,3
3902348,12,2025-04-06T09:53:04.000999936,26.5389,-66.2941,0.00033949583303183317,3
3902533,22,2024-10-23T18:31:53.002000128,-4.38081,165.89649,,0
3902533,39,2025-04-14T00:52:25,-4.72806,-178.4218,,0
3902556,33,2024-11-03T00:54:21,-14.9316,-79.6341,0.0013492541232456763,3
3902556,45,2025-03-06T04:43:15,-13.6352,-81.6248,0.0013241560275976856,3
3902615,4,2025-02-09T14:23:03.002000128,26.3388,-37.7412,0.0005754596980599066,3
3902615,5,2025-02-19T15:38:30.002000128,26.2407,-37.5354,0.0006357160164043307,3
3902615,6,2025-03-01T16:53:19.002000128,26.0435,-37.4088,0.000625545100774616,3
4903273,112,2024-07-20T06:04:49.000999936,36.6664,-67.3561,0.0006593820289708674,3
4903273,118,2024-09-21T06:26:22.000999936,37.798,-60.9364,0.00043217200436629355,3
4903273,120,2024-10-12T06:23:47.000999936,38.207,-61.1484,0.0004231653001625091,3
4903274,109,2024-03-23T05:17:20.000999936,26.7081,-74.1724,0.0006130583545503517,3
4903274,110,2024-04-02T06:33:57.000999936,27.1141,-74.3304,0.0004859643328624467,3
4903274,111,2024-04-13T05:22:35.000999936,27.1731,-74.0914,0.0005221971271870037,3
4903274,112,2024-04-23T06:26:06.000999936,27.4939,-73.9929,0.0005222934026581546,3
4903274,113,2024-05-04T05:25:22.000999936,28.0007,-74.5895,0.00043151653759802383,3
4903274,119,2024-07-05T05:58:52.000999936,29.8788,-75.6253,0.0004995665124927958,3
4903274,121,2024-07-26T06:40:43.000999936,28.4839,-76.3822,0.0005422182536373535,3
4903274,122,2024-08-06T05:31:16.000999936,28.3857,-75.4793,0.0005828498979099095,3
4903274,125,2024-09-06T06:41:41.000999936,29.1294,-75.4507,0.00043011455757853884,3
4903274,136,2025-01-04T05:32:40.000999936,23.0769,-71.555,0.0004621175758074969,3
4903274,138,2025-01-26T05:41:18.000999936,23.3707,-71.9879,0.0004406466129391144,3
4903274,139,2025-02-06T06:22:33.000999936,22.9998,-71.6081,0.00041483569657430053,3
4903274,140,2025-02-17T05:49:48.000999936,22.3668,-71.4204,0.00039647353696636856,3
4903274,141,2025-02-28T06:18:43.000999936,22.1717,-70.6209,0.00044517609057947993,3
4903274,143,2025-03-22T06:29:07.000999936,23.8329,-70.5902,0.0004871007695328444,3
4903274,144,2025-04-02T05:10:53.000999936,23.1751,-69.3727,0.0004645324273345371,3
4903458,68,2024-08-17T03:33:00,13.0262,-58.1379,0.0009205976966768503,3
4903458,69,2024-08-27T04:27:07,13.316,-58.2911,0.0008871983348702391,3
4903458,70,2024-09-06T05:12:44.000999936,13.2689,-57.6959,0.000762256192198644,3
4903458,71,2024-09-16T06:45:28.000999936,13.0768,-57.1438,0.0007957750931382179,3
4903458,84,2025-01-25T04:37:51,14.6749,-54.5164,0.000552173665103813,3
4903458,85,2025-02-04T06:13:53.000999936,14.5098,-55.0786,0.0005980632655943433,3
4903459,51,2024-03-22T02:31:48,4.2336,-28.2342,0.0014336634582529466,3
4903459,75,2024-11-17T16:09:12.002000128,3.0782,-23.435,0.0006489926793922981,3
4903459,81,2025-01-17T05:21:26.000999936,3.2793,-23.9268,0.0009412205351206163,3
4903462,56,2024-05-10T03:35:06,7.7546,-55.131,0.0015995771391317248,3
4903462,66,2024-08-18T05:51:13.000999936,9.4404,-53.7041,0.0007238868662777046,3
4903462,67,2024-08-28T05:54:51.000999936,10.1022,-53.2363,0.0007050906424410641,3
4903462,68,2024-09-07T05:56:38.000999936,10.7824,-53.1629,0.0006794002838432789,3
4903462,82,2025-01-26T04:02:02,11.0864,-51.2034,0.0006823470466770232,3
4903485,35,2024-03-25T01:13:50,28.7865,-16.2137,0.0009791451351096232,3
4903485,37,2024-04-13T22:42:02.002000128,28.4265,-15.9927,0.0007541929371654987,3
4903485,38,2024-04-23T21:12:43.002000128,28.1976,-16.0069,0.00046468562019678455,3
4903485,40,2024-05-13T20:37:18.002000128,27.8251,-16.6701,0.0006636782394101223,3
4903485,41,2024-05-23T21:00:33.002000128,27.5551,-16.9901,0.0005212810550195476,3
4903485,43,2024-06-12T20:21:41.002000128,26.9778,-16.9953,0.0005906008300371468,3
4903485,46,2024-07-12T20:53:18.002000128,27.1774,-17.0998,0.0006199437581623594,3
4903485,47,2024-07-22T20:35:41.002000128,27.6511,-17.2582,0.0006967988835337261,3
4903485,53,2024-09-20T21:17:08.002000128,26.6523,-15.5776,0.0005587016348727047,3
4903485,63,2024-12-30T04:43:50,25.3586,-16.7925,0.0006341721164062619,3
4903485,67,2025-02-08T13:26:30.000999936,26.0386,-16.538,0.0016479695526262124,3
4903485,69,2025-02-28T16:41:29.002000128,26.0184,-16.7486,0.001260279289757212,3
4903485,71,2025-03-20T19:10:46.002000128,25.6155,-16.6231,0.0007673365374406179,3
4903486,49,2024-07-09T13:27:14.000999936,4.6314,-19.5258,0.0007905653328634799,3
4903486,62,2024-11-16T09:59:10.000999936,5.1222,-21.5378,0.0009553443912106255,3
4903487,37,2024-03-22T13:20:36.000999936,25.7672,-23.1913,0.0007428233317720393,3
4903487,41,2024-05-01T08:34:02.000999936,25.2513,-22.1673,0.0010551920859143138,3
4903487,47,2024-06-30T01:17:42,25.9495,-23.8291,0.0003854371510290851,3
4903487,49,2024-07-19T22:44:46.002000128,26.1773,-24.3745,0.0005191203284387788,3
4903487,50,2024-07-29T21:02:27.002000128,26.3582,-24.6473,0.000564002936395506,3
4903487,53,2024-08-28T19:26:37.002000128,26.505,-24.2979,0.0005822245536061624,3
4903487,55,2024-09-17T17:01:23.002000128,26.3124,-24.3018,0.0005158285882013539,3
4903487,58,2024-10-17T15:31:36.002000128,25.6969,-23.808,0.0005663899355567992,3
4903487,65,2024-12-26T16:30:58.002000128,26.3734,-23.5909,0.000583885955469062,3
4903487,71,2025-02-24T21:43:33.002000128,26.9625,-22.9562,0.0009450836029524604,3
4903487,75,2025-04-06T02:03:28,26.6558,-22.7256,0.0007494922222880026,3
4903488,42,2024-06-15T11:11:26.000999936,54.4763,-15.7306,0.0007987287438785037,3
4903488,70,2025-03-23T00:33:06,55.3527,-23.7159,0.0006746824753160278,3
4903489,42,2024-04-23T10:24:21.000999936,-2.0777,-17.2414,0.0007717026552806298,3
4903489,44,2024-05-13T08:49:03.000999936,-2.5305,-16.864,0.0007789171650074422,3
4903489,72,2025-02-17T18:18:37.002000128,-2.3926,-16.5716,0.0008086851448751986,3
4903489,74,2025-03-09T20:49:28.002000128,-2.7451,-16.7542,0.0005442113033495843,3
4903489,78,2025-04-19T05:21:45.000999936,-3.1141,-19.1696,0.0009084228659048676,3
4903533,35,2024-04-01T10:34:11.000999936,41.6799,-27.2853,0.0013452601851895452,3
4903533,37,2024-04-21T09:57:12.000999936,41.2968,-27.9923,0.0005070868452700475,3
4903533,43,2024-06-20T04:50:03.000999936,40.6303,-28.2879,0.0009588530519977212,3
4903533,44,2024-06-30T03:42:33,40.8649,-28.2499,0.0006878565958080193,3
4903533,45,2024-07-10T02:02:43,41.1444,-28.2875,0.0008156316083235046,3
4903533,46,2024-07-20T01:30:35,41.2041,-28.4326,0.000850242970045656,3
4903533,47,2024-07-30T00:57:50,41.0939,-28.6967,0.0008597694104537368,3
4903565,4,2025-03-20T08:13:14.000999936,16.721,-49.386,0.0006022491725161672,3
4903570,13,2024-04-12T04:27:48,31.4448,-65.5221,0.0011311967779571812,3
4903570,14,2024-04-22T03:24:45,31.8818,-65.3415,0.0009450135209287206,3
4903570,16,2024-05-12T01:25:19,32.505,-64.9203,0.0007553023751825094,3
4903570,17,2024-05-22T00:44:43,32.6323,-64.8394,0.0006120290490798652,3
4903570,19,2024-06-11T01:34:14,32.646,-64.7137,0.0010447587507466476,3
4903570,20,2024-06-21T01:05:05,32.5676,-64.854,0.0006109164678491652,3
4903570,21,2024-07-01T01:37:58,32.9258,-64.4726,0.0004586583624283473,3
4903570,24,2024-07-31T03:01:26,32.9569,-65.4861,0.0005164983255478243,3
4903570,25,2024-08-10T02:15:56,33.2388,-65.641,0.0005020399500305454,3
4903570,30,2024-09-29T03:38:54,32.4751,-67.1059,0.0004319885338190943,3
4903570,32,2024-10-19T03:08:56,32.016,-66.3215,0.00045988520529742044,3
4903570,43,2025-02-06T17:45:16.002000128,31.2062,-68.2287,0.0005828270999093851,3
4903570,44,2025-02-16T18:33:51.002000128,31.5378,-68.5977,0.0005865774195020398,3
4903570,45,2025-02-26T20:59:33.002000128,31.6328,-68.7102,0.0006295838587296506,3
4903570,48,2025-03-29T03:00:25,32.0155,-67.326,0.000607444749524196,3
4903570,49,2025-04-08T05:15:20.000999936,31.8745,-66.9682,0.0006272908649407327,3
4903571,5,2024-04-20T00:00:46,20.2052,-22.8961,0.0008049235912039876,3
4903571,14,2024-07-18T20:40:54.002000128,19.9037,-22.8508,0.0011867157105977337,3
4903571,17,2024-08-17T19:57:29.002000128,20.1009,-23.3625,0.0011540657142177224,3
4903571,23,2024-10-16T19:14:24.002000128,20.6122,-25.5772,0.0007687320467084646,3
4903571,28,2024-12-06T00:52:16,21.8087,-28.3958,0.000768480026939263,3
4903571,32,2025-01-15T08:40:10.000999936,21.3247,-28.3392,0.0006267715167875091,3
4903571,34,2025-02-04T11:42:30.000999936,20.7987,-28.6648,0.0006748510641045868,3
4903571,38,2025-03-16T17:28:31.002000128,20.2397,-28.7526,0.0005082828380788366,3
4903587,99,2024-10-09T14:56:26.002000128,32.8447,-155.9736,0.0006125748817188045,3
4903747,31,2024-06-02T07:33:31.000999936,-26.3036,108.565,0.0006054023397155106,3
4903830,5,2025-02-20T15:50:50.002000128,26.9051,-35.609,0.0006275421474128962,3
4903831,1,2025-03-29T04:10:25,-19.9967,7.969,0.0011655417426178853,3
5906026,115,2024-07-23T03:19:53,53.9964,-137.702,0.002910828605915109,3
5906036,198,2024-08-03T07:25:45.000999936,-31.6281,48.217,,0
5906036,216,2025-01-24T14:17:22.002000128,-32.3924,49.6569,0.0005630344191255668,3
5906304,127,2024-06-23T05:51:30.000999936,-33.6518,-166.1747,0.0004934965788076321,3
5906304,135,2024-09-11T07:06:35.000999936,-34.4666,-169.1394,0.0006291826333229741,3
5906304,141,2024-11-10T05:43:52.000999936,-34.9825,-168.0964,0.0005184853216633201,3
5906305,127,2024-04-08T11:00:38.000999936,-30.9006,-80.2734,0.000391859735827893,3
5906305,140,2024-08-16T08:39:36.000999936,-30.4755,-80.2055,0.0011310760940735538,3
5906305,149,2024-11-14T06:10:27.000999936,-29.6402,-80.3758,0.0011420729958141844,3
5906305,151,2024-12-04T06:45:40.000999936,-29.363,-80.3273,0.0010456177794064085,3
5906305,155,2025-01-13T05:29:40.000999936,-29.3536,-80.1626,0.0009734315487245718,3
5906305,159,2025-02-22T05:25:26.000999936,-29.2279,-79.9187,0.00047576508950442076,3
5906306,135,2024-08-02T04:56:19.000999936,-37.2655,-87.2704,0.00064548811254402,3
5906307,152,2025-03-02T03:39:26,-38.2848,-152.4255,0.0006576989544555545,3
5906339,140,2025-02-06T04:15:22,13.632,-56.639,0.0006175920910512408,3
5906488,93,2024-09-14T15:36:47.002000128,-36.055,-46.18,0.0013921958937620123,3
5906488,95,2024-10-05T03:34:13,-36.981,-46.114,0.0011521750129759312,3
5906510,102,2025-03-10T04:03:29,27.4582,133.4463,0.0010848574650784333,3
5906513,74,2024-05-22T08:04:20.000999936,27.1468,136.9916,0.0004883975489065051,3
5906537,51,2024-03-31T11:29:49.000999936,-11.8159,58.5776,0.00042874816184242565,3
5906537,59,2024-06-19T10:45:27.000999936,-11.7388,58.7261,0.000516664469614625,3
5906537,66,2024-08-28T09:14:51.000999936,-11.7864,59.0322,0.0006854129993977646,3
5906537,69,2024-09-27T06:34:59.000999936,-11.5251,58.6512,0.0007084762522329887,3
5906537,71,2024-10-17T05:46:08.000999936,-11.5536,58.5135,0.000481188054739808,3
5906537,72,2024-10-27T05:39:15.000999936,-11.2821,58.3893,0.0004145801455403368,3
5906537,73,2024-11-06T04:54:40.000999936,-11.0326,58.2229,0.00044060453850155074,3
5906537,74,2024-11-16T04:05:34,-10.9923,58.1426,0.000409817264880985,3
5906537,85,2025-03-05T21:44:23.002000128,-11.8108,57.8014,0.00038805541892846424,3
5906537,87,2025-03-25T20:53:18.002000128,-10.0413,57.8001,0.00048066807600359124,3
5906537,88,2025-04-04T19:35:54.002000128,-11.1115,58.0366,0.0004993078764528036,3
5906537,89,2025-04-14T19:29:12.002000128,-11.8523,58.0883,0.0007300558305966357,3
5906538,53,2024-04-27T21:41:50.002000128,-26.3599,52.8044,0.0007011104219903549,3
5906538,56,2024-05-27T18:46:00.002000128,-24.8715,52.4809,0.0006272900112283727,3
5906538,58,2024-06-16T17:12:53.002000128,-24.9069,52.1847,0.0006803302676416934,3
5906538,59,2024-06-26T16:01:08.002000128,-25.1162,51.8569,0.0005881975521333516,3
5906538,60,2024-07-06T14:48:37.002000128,-25.2862,51.3509,0.000599549695228537,3
5906538,61,2024-07-16T14:24:17.002000128,-25.4413,50.9977,0.0006304276951899132,3
5906538,73,2024-11-13T04:11:52,-26.7595,50.9073,0.0012570757341260712,3
5906538,74,2024-11-23T03:39:45,-27.1282,50.3475,0.0005988150369375944,3
5906538,75,2024-12-03T02:02:26,-27.6762,49.5794,0.0007883610087446868,3
5906538,76,2024-12-13T01:04:50,-28.319,49.4662,0.0008235821927276751,3
5906538,78,2025-01-02T00:05:24,-28.6856,50.2407,0.0010995293268933892,3
5906538,80,2025-01-21T22:36:49.002000128,-28.4416,50.8677,0.0007889963259610037,3
5906538,81,2025-01-31T22:23:01.002000128,-28.3033,50.8533,0.0008659618712651233,3
5906539,53,2024-04-05T03:01:50,-7.9659,77.1872,0.000681692889581124,3
5906539,73,2024-10-22T02:29:42,-10.3351,76.7308,0.0005906737836388251,3
5906539,79,2024-12-21T03:21:28,-10.8124,76.1045,0.000553118996322155,3
5906539,84,2025-02-09T02:38:26,-13.0194,75.6223,0.0006546660248811046,3
5906539,87,2025-03-11T03:08:02,-13.2081,74.9116,0.0005731255514547229,3
5906540,59,2024-05-28T17:17:06.002000128,-12.6207,45.581,0.0005799399417204162,3
5906540,60,2024-06-07T16:29:46.002000128,-12.626,46.5545,0.0006658527806090812,3
5906540,61,2024-06-17T16:17:31.002000128,-11.9057,46.7813,0.0005592095743243893,3
5906540,64,2024-07-17T13:49:58.000999936,-11.95,47.0996,0.0005730717287709316,3
5906540,65,2024-07-27T13:22:44.000999936,-12.0112,47.6689,0.0005850716455218693,3
5906540,66,2024-08-06T11:52:51.000999936,-12.9289,47.5614,0.0005221185662473241,3
5906540,67,2024-08-16T11:35:33.000999936,-13.354,47.5197,0.0005315289793846508,3
5906540,68,2024-08-26T10:32:44.000999936,-13.2007,47.6242,0.0005289882925959924,3
5906540,70,2024-09-15T09:19:46.000999936,-13.2607,47.6722,0.0004867876317196836,3
5906540,72,2024-10-05T07:19:50.000999936,-13.0297,47.6378,0.0005374923154401282,3
5906540,74,2024-10-25T05:31:17.000999936,-12.6975,47.3901,0.0004382076537391792,3
5906540,76,2024-11-14T04:52:51.000999936,-13.0,47.2935,0.0005098921634877721,3
5906540,83,2025-01-23T02:08:36,-12.8371,47.1187,0.0006335218204185367,3
5906540,86,2025-02-21T23:38:02.003000064,-13.2561,47.1739,0.0009034997395550212,3
5906540,87,2025-03-03T23:36:57.003000064,-13.439,47.3462,0.0007619055492493013,3
5906540,88,2025-03-13T23:27:02.003000064,-13.6364,47.2086,0.0007352432779346904,3
5906540,89,2025-03-23T23:28:21.003000064,-13.5244,47.3077,0.0007398221835804483,3
5906540,90,2025-04-02T22:53:00.002000128,-13.7499,47.2882,0.0006834500430462261,3
5906540,91,2025-04-12T22:49:15.002000128,-13.8336,47.2157,0.0008198176510632038,3
5906541,51,2024-04-07T23:48:12.003000064,-37.2533,-52.8892,0.0006089597591198981,3
5906541,69,2024-10-09T21:59:38.002000128,-37.1725,-39.9765,0.001073875619719426,3
5906563,70,2024-10-04T02:36:30,19.1203,-125.5968,0.0005458005665180584,3
5906563,75,2024-11-22T19:11:22.002000128,18.8949,-125.7032,0.0004807220830116421,3
5906563,77,2024-12-12T16:03:35.002000128,18.8712,-125.6902,0.00044449958174179,3
5906563,79,2025-01-01T12:54:02.000999936,19.102,-125.7192,0.0004460843823229273,3
5906564,58,2024-06-10T20:55:48.002000128,8.6662,-162.0519,0.0006077976625723144,3
5906564,65,2024-08-19T14:43:57.002000128,7.8708,-163.7909,0.0007857382297515869,3
5906564,66,2024-08-29T13:28:19.000999936,7.9128,-163.5896,0.0005605411133728921,3
5906564,78,2024-12-27T01:12:30,10.3663,-162.6114,0.000472691598891591,3
5906564,81,2025-01-25T21:45:16.002000128,10.8571,-160.2705,0.0005005594187726577,3
5906564,82,2025-02-04T21:22:16.002000128,10.9062,-159.8503,0.0005468758560406665,3
5906564,83,2025-02-14T21:16:42.002000128,10.8956,-159.2252,0.000539349935327967,3
5906564,84,2025-02-24T20:32:29.002000128,10.6879,-158.6515,0.0005215606846225759,3
5906564,85,2025-03-06T19:49:44.002000128,10.5203,-158.8509,0.0005787286014916996,3
5906564,86,2025-03-16T19:48:18.002000128,10.3402,-159.5657,0.0010722766358715792,3
5906564,88,2025-04-05T18:24:08.002000128,10.0429,-161.5412,0.0005908932847281297,3
5906566,77,2025-01-05T11:05:12.000999936,-25.8175,-158.3955,0.00034507495001889765,3
5906566,81,2025-02-14T06:56:33.000999936,-25.6826,-159.2392,0.0003264027279025565,3
5906566,85,2025-03-26T01:35:48,-26.0395,-160.525,0.0003467364974009494,3
6990590,2,2025-03-30T10:16:04.000999936,21.9066,-117.8025,0.0004083288173812131,3
6990590,3,2025-04-09T17:55:44.002000128,22.0764,-117.647,0.0003877085982821882,3
6990671,4,2025-04-07T08:44:52.000999936,-15.1857,-13.7328,0.0004883249445507923,3
6990671,5,2025-04-17T10:54:15.000999936,-15.3858,-13.7461,0.000466502378306662,3
6990687,1,2025-02-18T19:20:52.002000128,30.1306,-71.0999,0.0005352457907671729,3
6990687,2,2025-03-01T01:20:58,30.1586,-71.4525,0.001065657086049517,3
6990687,3,2025-03-11T07:50:17.000999936,30.2146,-71.6787,0.0009052685927599669,3
6990687,5,2025-03-31T20:07:04.002000128,30.0014,-72.5563,0.0009716683028576275,3
6990687,7,2025-04-21T08:23:59.000999936,30.3275,-73.4576,0.0008327788091264665,3
7901095,24,2024-04-11T14:28:59.002000128,-0.6554,143.0914,0.0005400701193138957,3
7901095,35,2024-08-02T18:51:58.002000128,-0.0054,147.0066,0.0005132418688541899,3
7901095,39,2024-09-12T22:30:04.002000128,1.3744,148.7303,0.0004137848154641688,3
7901095,54,2025-02-14T09:11:41.000999936,0.956,147.3591,0.0006437224219553173,3
7901097,39,2024-09-26T01:58:44,8.5892,175.5242,0.00037831229080135625,3
7901097,49,2025-01-07T05:49:08.000999936,7.9337,172.4263,0.00044327988871373236,3
7901097,52,2025-02-07T07:20:15.000999936,7.4479,171.0811,0.0006242113886401057,3
7901097,54,2025-02-27T20:41:34.002000128,7.1535,170.2003,0.0005126679316163063,3
7901098,20,2024-04-11T09:07:21.000999936,8.0558,-169.0476,0.0005682208575308323,3
7901098,25,2024-06-01T22:42:23.002000128,7.8807,-173.2316,0.0005519004771485925,3
7901098,30,2024-07-23T12:20:39.000999936,7.6507,-175.335,0.0006681825228345891,3
7901098,34,2024-09-02T18:04:55.002000128,7.5139,-174.6431,0.0005026713867361347,3
7901098,35,2024-09-13T01:48:49,7.1484,-174.1364,0.000456593338943397,3
7901098,37,2024-10-03T16:27:38.002000128,7.2215,-172.4798,0.00042294680800599355,3
7901098,38,2024-10-14T00:10:12,7.4523,-171.8892,0.00041100557427853346,3
7901098,39,2024-10-24T06:52:37.000999936,7.052,-170.9707,0.0004373858100734651,3
7901098,40,2024-11-03T13:56:17.000999936,6.6257,-170.0439,0.00039420012035407126,3
7901098,45,2024-12-25T04:14:34,7.9387,-167.8217,0.0006494468737704059,3
7901098,48,2025-01-25T05:29:34.000999936,7.5658,-168.1139,0.0008785393050250908,3
7901098,49,2025-02-04T12:21:05.000999936,7.858,-168.5363,0.0008304605338101586,3
7901098,50,2025-02-14T20:01:34.002000128,7.8706,-168.9096,0.0007118564681150019,3
7901098,51,2025-02-25T03:38:00,7.7526,-169.5439,0.000870577486542364,3
7901098,52,2025-03-07T11:50:49.000999936,7.655,-170.2051,0.0007579481073965629,3
7901103,25,2025-01-05T18:21:18.002000128,-50.1331,-48.5553,0.0020193475453803935,3
7901103,26,2025-01-16T01:06:48,-49.7843,-47.9561,0.002276496340831121,3
7901107,21,2024-10-09T03:29:14,-41.1732,130.0542,0.000886229119108369,3
7901109,2,2025-03-22T10:16:56.000999936,9.4969,-89.4879,0.0009925685784158607,3
7902101,14,2024-11-07T05:50:47.000999936,2.4897,-93.2327,0.0010389311937615275,3
7902101,20,2025-01-07T20:35:36.002000128,2.5732,-94.2645,0.0006271712870026628,3
7902101,25,2025-02-28T05:59:22.000999936,2.3273,-93.9528,0.0008821535933141907,3
7902101,26,2025-03-10T12:38:02.000999936,2.4407,-93.6199,0.0007929209969006479,3
7902102,14,2024-11-11T03:37:11,-1.6596,-94.3459,0.003111481899395585,3
7902102,22,2025-02-01T04:18:51,-0.6234,-95.945,0.0026991670796026788,3
7902102,23,2025-02-11T10:53:54.000999936,-0.8076,-95.1712,0.002148844456921021,3
7902102,24,2025-02-21T17:10:55.002000128,-1.3897,-94.4118,0.0016141935096432765,3
7902102,25,2025-03-03T23:58:19.003000064,-1.4565,-93.98,0.0011558167170733213,3
7902104,20,2025-01-20T21:43:07.002000128,11.8769,-106.2077,0.0009152039613885184,3
7902104,21,2025-01-31T04:11:00,11.9703,-106.077,0.0009806525195017457,3
7902104,22,2025-02-10T10:33:58.000999936,11.817,-106.0221,0.0010629404957095783,3
7902104,23,2025-02-20T17:36:19.002000128,11.5202,-106.0824,0.0006014955579303205,3
7902104,24,2025-03-02T23:46:37.003000064,11.5729,-106.1497,0.0006276665565868219,3
7902104,26,2025-03-23T13:09:47.000999936,11.5003,-106.0147,0.0005199389221767584,3
7902111,1,2024-07-08T16:46:47.002000128,40.0432,-139.9641,0.0005250024260021746,3
7902111,2,2024-07-09T16:36:28.002000128,40.0579,-139.9653,0.00045329932860719663,3
7902111,20,2024-09-21T03:01:29,40.214,-140.3504,0.0003149839661394556,3
7902111,21,2024-09-26T08:38:47.000999936,40.2886,-140.3013,0.00039158575236797333,3
7902111,28,2024-11-02T05:00:32.000999936,40.5957,-139.567,0.000508752321669211,3
7902111,51,2025-03-03T04:39:20,40.2464,-138.7228,0.0007524961256422102,3
7902112,10,2024-08-05T22:21:41.002000128,40.48,-149.647,0.0012768106923128169,3
7902112,18,2024-09-16T23:51:28.003000064,40.6302,-149.2925,0.00044670233425373834,3
7902136,1,2024-11-14T16:22:15.002000128,2.9608,-140.0116,0.000673483901967605,3
7902136,7,2025-01-15T06:08:16.000999936,3.6813,-137.2351,0.0008249993552453816,3
7902136,8,2025-01-25T13:01:02.000999936,3.9475,-136.7154,0.0008630794667017957,3
7902136,9,2025-02-04T18:56:01.002000128,3.7475,-136.2723,0.0007271320791915059,3
7902136,10,2025-02-15T01:45:38,3.9247,-135.7661,0.0008993238443508744,3
7902136,13,2025-03-17T20:18:40.002000128,3.6089,-134.8332,0.0008600106230005622,3
7902226,3,2025-01-29T16:32:19.002000128,26.9395,-45.5234,0.00038385387354840833,3
7902226,4,2025-02-08T18:16:46.002000128,27.2244,-46.0215,0.0004763879211774717,3
7902226,5,2025-02-18T20:27:49.002000128,27.4787,-46.2214,0.00040098687168210745,3
7902226,8,2025-03-21T01:57:36,27.0313,-46.5017,0.025739760894794017,3
