file,wavelength_nm,Rrs,aph,bb,bbnw,bbph,bbd
Hydrolight130.nc,445.0,0.007882899604737759,0.0035719999577850103,0.0028027999214828014,0.0007104999967850745,0.0003238900098949671,0.0003866199986077845
Hydrolight130.nc,450.0,0.007136300206184387,0.003418999956920743,0.0026942999102175236,0.0006992000271566212,0.00032036000629886985,0.00037885000347159803
Hydrolight130.nc,455.0,0.006895800121128559,0.003312000073492527,0.002591300057247281,0.0006877999985590577,0.00031649001175537705,0.000371300004189834
Hydrolight130.nc,460.0,0.006736100185662508,0.003212000010535121,0.002493900014087558,0.0006766999722458422,0.00031266998848877847,0.00036400998942553997
Hydrolight130.nc,465.0,0.006534799933433533,0.0030900000128895044,0.0024017998948693275,0.0006661000079475343,0.00030919001437723637,0.00035692000528797507
Hydrolight130.nc,470.0,0.006284100003540516,0.002956999931484461,0.002314700046554208,0.0006559999892488122,0.0003059399896301329,0.00035004998790100217
Hydrolight130.nc,475.0,0.00594109995290637,0.002831999910995364,0.0022321001160889864,0.0006460999720729887,0.0003027099883183837,0.0003433900128584355
Hydrolight130.nc,480.0,0.005472300108522177,0.0027290000580251217,0.002153600100427866,0.0006363000138662755,0.0002993700036313385,0.00033690998679958284
Hydrolight130.nc,485.0,0.005152199883013964,0.0026030000299215317,0.0020791999995708466,0.0006270000012591481,0.0002963599981740117,0.00033062000875361264
Hydrolight130.nc,490.0,0.004753100220113993,0.0024270000867545605,0.0020091000478714705,0.000618399993982166,0.00029394999728538096,0.00032449999707750976
Hydrolight130.nc,495.0,0.004238199908286333,0.0021899999119341373,0.0019432000117376447,0.0006108999950811267,0.0002922500134445727,0.00031857998692430556
Hydrolight130.nc,500.0,0.0036881999112665653,0.0019379999721422791,0.001880600000731647,0.0006034999969415367,0.0002907800080720335,0.0003127999952994287
Hydrolight130.nc,505.0,0.003021900076419115,0.001693999976851046,0.0018211000133305788,0.000596500001847744,0.00028932999703101814,0.0003072099934797734
Hydrolight130.nc,510.0,0.0024186999071389437,0.0014769999543204904,0.0017643000464886427,0.0005895000067539513,0.0002876899961847812,0.00030174999847076833
Hydrolight130.nc,515.0,0.0019839999731630087,0.0013129999861121178,0.0017095999792218208,0.000582000007852912,0.00028561000362969935,0.00029644000460393727
Hydrolight130.nc,520.0,0.001878799987025559,0.0011699999449774623,0.0016574000474065542,0.0005747000104747713,0.00028338999254629016,0.00029128999449312687
Hydrolight130.nc,525.0,0.0017984999576583505,0.001057000015862286,0.0016072000144049525,0.0005672000115737319,0.00028095999732613564,0.0002862499968614429
Hydrolight130.nc,530.0,0.001689300057478249,0.0009469999931752682,0.001559399999678135,0.000559960026293993,0.0002785800024867058,0.00028137999470345676
Hydrolight130.nc,535.0,0.0015845999587327242,0.0008549999911338091,0.0015134999994188547,0.0005526799941435456,0.0002760800125543028,0.00027660999330691993
Hydrolight130.nc,540.0,0.0014758999459445477,0.0007830000249668956,0.001469500013627112,0.0005454400088638067,0.0002734599984250963,0.00027198001043871045
Hydrolight130.nc,545.0,0.0013389999512583017,0.0007120000082068145,0.0014274000423029065,0.000538359978236258,0.0002708999963942915,0.00026746001094579697
Hydrolight130.nc,550.0,0.0011848000576719642,0.0006580000044777989,0.001386999967508018,0.0005313300061970949,0.00026823001098819077,0.0002630499948281795
Hydrolight130.nc,555.0,0.0010957999620586634,0.0006060000159777701,0.0013482000213116407,0.0005243499763309956,0.00026562000857666135,0.0002587699855212122
Hydrolight130.nc,560.0,0.0010282000293955207,0.0005699999746866524,0.001310999970883131,0.0005174900288693607,0.0002628999936860055,0.000254570011748001
Hydrolight130.nc,565.0,0.0009660900104790926,0.0005389999714680016,0.0012752000475302339,0.0005106499884277582,0.0002601899905130267,0.0002504900039639324
Hydrolight130.nc,570.0,0.0008708299719728529,0.0005179999861866236,0.001240900019183755,0.0005039999959990382,0.0002574599930085242,0.00024650999694131315
Hydrolight130.nc,575.0,0.0007651500054635108,0.0005159999709576368,0.0012076999992132187,0.0004972100141458213,0.000254570011748001,0.00024264000239782035
Hydrolight130.nc,580.0,0.0006440500146709383,0.0005070000188425183,0.0011758999899029732,0.0004906399990431964,0.00025183000252582133,0.000238840002566576
Hydrolight130.nc,585.0,0.0005127500044181943,0.0005039999959990382,0.001145399990491569,0.00048426000284962356,0.000249080010689795,0.00023515000066254288
Hydrolight130.nc,590.0,0.00040769000770524144,0.0005070000188425183,0.0011158999986946583,0.000477830006275326,0.0002463099954184145,0.0002315299934707582
Hydrolight130.nc,595.0,0.00032163001014851034,0.0004900000058114529,0.0010878000175580382,0.0004717900010291487,0.0002438100054860115,0.00022801000159233809
Hydrolight130.nc,600.0,0.00023614999372512102,0.0004689999914262444,0.001060800044797361,0.0004659100086428225,0.00024138999287970364,0.0002245700015919283
Hydrolight130.nc,605.0,0.00019871999393217266,0.000455000001238659,0.001034799963235855,0.0004601299879141152,0.00023895000049378723,0.00022119999630376697
Hydrolight130.nc,610.0,0.00018873000226449221,0.000450999999884516,0.0010097000049427152,0.000454399996669963,0.00023645999317523092,0.0002179300063289702
Hydrolight130.nc,615.0,0.00018154000281356275,0.00046999999904073775,0.0009852199582383037,0.0004484799865167588,0.00023377999605145305,0.00021470000501722097
Hydrolight130.nc,620.0,0.00017204000323545188,0.0004710000066552311,0.00096186000155285,0.00044291000813245773,0.00023134000366553664,0.0002115700044669211
Hydrolight130.nc,625.0,0.00016311999934259802,0.0004560000088531524,0.0009394999942742288,0.00043760999687947333,0.0002290900010848418,0.00020850999862886965
Hydrolight130.nc,630.0,0.0001546300045447424,0.0004659999976865947,0.0009176799794659019,0.00043215000187046826,0.00022663999698124826,0.00020551000488922
Hydrolight130.nc,635.0,0.00014606000331696123,0.0004729999927803874,0.0008966699824668467,0.0004268400080036372,0.0002242600021418184,0.00020256999414414167
Hydrolight130.nc,640.0,0.00013816000137012452,0.0004689999914262444,0.0008765099919401109,0.00042173999827355146,0.00022202999389264733,0.00019971000438090414
Hydrolight130.nc,645.0,0.00012897999840788543,0.0004839999892283231,0.0008568500052206218,0.0004165499994996935,0.00021964999905321747,0.00019690000044647604
