wmo,filename,cycle,lat_x,lon_x,time,solar_angle,pace_ids,closest_id,closest_file,closest_dist_km,closest_time,Bnw,Bnw_std,Bnw_lsig,Bnw_hsig,beta,aph,bbp_first3_mean,rrs700,wl_selected_nm,granule,dist_km,lat_y,lon_y,source_file
1902371,1902371QC.nc,8,51.957,-142.978,2024-05-11 16:07:00.000001536+00:00,20.136778781557258,PACE_OCI_L2_AOP_PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240510T203409.L2.OC_AOP.V3_0.nc,352.65292811857347,2024-05-10 20:36:38.500000+00:00,0.0032442717347294,0.0005424032569862,7.660267874598503e-05,7.7409902587533e-05,1.902276873588562,0.0244442746043205,0.0011976666666666,0.000229001045227,699.0,ExpBricaud,361.3128520105482,50.92667770385742,-138.02589416503906,Argo_1902371_008_fits.npz
1902372,1902372QC.nc,13,0.35,93.043,2025-04-30 06:38:00.000005120+00:00,70.45272319446211,PACE_OCI_L2_AOP_PACE_OCI.20250429T072423.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20250429T072423.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20250429T072423.L2.OC_AOP.V3_0.nc,0.8140584915372303,2025-04-29 07:26:52.500000+00:00,0.0024070518556982,0.0005755659658461,7.48923048377037e-05,7.359310984611511e-05,1.1094945669174194,0.0115448785945773,0.0006856666666666,-0.0001429989933967,699.0,ExpBricaud,3.05012474050843,0.3486330211162567,93.04370880126952,Argo_1902372_013_fits.npz
1902380,1902380QC.nc,81,17.269,-44.988,2024-04-06 17:23:00.000001536+00:00,54.0921495828314,"PACE_OCI_L2_AOP_PACE_OCI.20240406T152502.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240407T160005.L2.OC_AOP.V3_0.nc_3.0",PACE_OCI_L2_AOP_PACE_OCI.20240407T160005.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240407T160005.L2.OC_AOP.V3_0.nc,0.3144337686447583,2024-04-07 16:02:34.500000+00:00,0.0018035693792626,0.0002300295309396,5.744106601923704e-05,5.5992393754422665e-05,0.1848554015159607,0.004264349117875,0.0004603333333333,0.0001710020005702,699.0,ExpBricaud,1.551107533038574,17.26775074005127,-44.987966537475586,Argo_1902380_081_fits.npz
1902380,1902380QC.nc,84,18.394,-44.495000000000005,2024-05-06 16:38:59.999997952+00:00,65.07758307264673,PACE_OCI_L2_AOP_PACE_OCI.20240507T152746.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240507T152746.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240507T152746.L2.OC_AOP.V3_0.nc,25.08535935553161,2024-05-07 15:30:15.500000+00:00,0.0025555172469466,0.0003889248473569,7.61016272008419e-05,8.515967056155205e-05,1.5720497369766235,0.0071376375854015,0.0004523333333333,0.0001130010932683,699.0,ExpBricaud,32.17292668141955,18.17937183380127,-44.55297660827637,Argo_1902380_084_fits.npz
1902380,1902380QC.nc,93,18.572,-42.78699999999998,2024-08-04 15:22:00.000001536+00:00,83.88315461199217,"PACE_OCI_L2_AOP_PACE_OCI.20240803T153515.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240805T150602.L2.OC_AOP.V3_0.nc_3.0",PACE_OCI_L2_AOP_PACE_OCI.20240803T153515.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240803T153515.L2.OC_AOP.V3_0.nc,2.507783208678702,2024-08-03 15:37:44.500000+00:00,0.0014598085545003,0.0001776766002876,0.0001333970576524,0.0001384688075631,1.0812628269195557,0.0029609447810798,0.0005513333333333,0.0002250000834465,699.0,ExpBricaud,4.959186296447222,18.55519199371338,-42.78972625732422,Argo_1902380_093_fits.npz
1902380,1902380QC.nc,94,18.677,-42.743,2024-08-14 14:09:00.000001536+00:00,77.94171848160043,PACE_OCI_L2_AOP_PACE_OCI.20240813T144717.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240813T144717.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240813T144717.L2.OC_AOP.V3_0.nc,433.6951129134627,2024-08-13 14:49:46.500000+00:00,0.0003547786909621,0.0001794657582649,4.453409928828478e-05,4.8163492465391755e-05,1.8041951656341553,4.68518519483041e-05,0.0005026666666666,-0.0002159997820854,699.0,ExpBricaud,454.54073248257566,21.92184257507324,-40.29500961303711,Argo_1902380_094_fits.npz
1902380,1902380QC.nc,95,18.753,-42.779,2024-08-24 14:04:59.999995392+00:00,75.88972786005633,PACE_OCI_L2_AOP_PACE_OCI.20240824T161119.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240824T161119.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240824T161119.L2.OC_AOP.V3_0.nc,1.054107535040372,2024-08-24 16:13:49+00:00,0.0003599514311645,0.0001043478696374,4.798459121957421e-05,5.0204398576170206e-05,1.8069349527359009,0.000174103421159,0.00045,-4.599802196025848e-05,699.0,ExpBricaud,3.1521678923962293,18.75065517425537,-42.79167366027832,Argo_1902380_095_fits.npz
1902380,1902380QC.nc,96,18.806,-42.685,2024-09-03 13:38:59.999997952+00:00,69.25333419261494,PACE_OCI_L2_AOP_PACE_OCI.20240902T162613.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240902T162613.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240902T162613.L2.OC_AOP.V3_0.nc,46.40290514068571,2024-09-02 16:28:42.500000+00:00,0.002841024659574,0.0003889501094818,0.0001196162775158,0.0001193187199532,0.8489151000976562,0.0066159744746983,0.0005723333333333,-4.999339580535889e-06,699.0,ExpBricaud,56.18510714374386,19.232019424438477,-42.93695259094238,Argo_1902380_096_fits.npz
1902380,1902380QC.nc,98,18.774,-41.93799999999999,2024-09-23 13:41:00.000001024+00:00,65.99109916251179,"PACE_OCI_L2_AOP_PACE_OCI.20240922T144628.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20240923T152047.L2.OC_AOP.V3_0.nc_3.0",PACE_OCI_L2_AOP_PACE_OCI.20240922T144628.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20240922T144628.L2.OC_AOP.V3_0.nc,0.3819517478633276,2024-09-22 14:48:58+00:00,0.001456988742575,0.0001107383941416,3.8610538467764854e-05,4.050892312079668e-05,1.9456191062927248,0.0060316985473036,0.000434,-0.0002250000834465,699.0,ExpBricaud,4.390658684980803,18.766226768493652,-41.93236351013184,Argo_1902380_098_fits.npz
1902380,1902380QC.nc,100,18.611,-41.692999999999984,2024-10-13 15:00:00+00:00,62.46095565991157,PACE_OCI_L2_AOP_PACE_OCI.20241013T152228.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI_L2_AOP_PACE_OCI.20241013T152228.L2.OC_AOP.V3_0.nc_3.0,PACE_OCI.20241013T152228.L2.OC_AOP.V3_0.nc,0.0958757462777741,2024-10-13 15:24:57.500000+00:00,0.0006098325829952,8.038413216127083e-05,2.6555266231298447e-05,2.741109346970916e-05,1.947038650512695,0.0039985342882573,0.000572,2.600066363811493e-05,699.0,ExpBricaud,1.553740813354625,18.611421585083008,-41.694236755371094,Argo_1902380_100_fits.npz
