idx,bbp,bbp_sig,beta,beta_sig,aph,aph_sig,adg,adg_sig,Sdg,Sdg_sig,true_bbp,true_aph,true_adg
878,0.0007668540155877031,5.764119097370092e-05,1.4796936511993408,0.49506044387817383,0.005015726345809156,0.001434813464224,0.010980789321980655,0.00122651620850999,0.015216958709061146,0.0035294536501169205,0.0007187100127339363,0.004135999828577042,0.010487999767065048
879,0.0007432538066762611,6.159428067889413e-05,1.119187593460083,0.6322314888238907,0.005259253916362595,0.0014452653342608146,0.010422021513849397,0.0012607898381167357,0.014069229364395142,0.0035263029858469963,0.0007759099826216698,0.00585100008174777,0.009200000204145908
880,0.0008304211666780378,6.352852609886915e-05,1.6413028240203857,0.3901401162147522,0.0026786754849698804,0.0027201942554379893,0.022484120348008865,0.002545412426408964,0.014216500334441662,0.003521308768540621,0.0008601099834777415,0.006940999999642372,0.016698000952601433
881,0.0006039474941325977,6.4208507399593e-05,0.38593757152557373,0.46210942789912224,0.00011213557489390997,0.000997299376798269,0.024596527012064565,0.0016970643472230523,0.011251784861087799,0.0013515600003302097,0.0005449100281111896,0.007234999909996986,0.017935000360012054
882,0.0008793348034010438,7.905829997337173e-05,1.3141753673553467,0.6231836974620819,0.0001751995135693472,0.0020566728985784346,0.04706995653809346,0.0047056530436061506,0.01365065947175026,0.0019520432688295841,0.0009718100191093981,0.008425000123679638,0.039003998041152954
883,0.000947241972927826,6.676347150817735e-05,0.9078067541122437,0.6186070591211319,0.007735336888457685,0.0014790508298453287,0.01001533374992612,0.0013238162985349947,0.01520567573606968,0.003577941097319126,0.0009902099845930934,0.009096999652683735,0.009944000281393528
884,0.001504769461294641,7.460276565993866e-05,1.277533769607544,0.4936184287071228,0.011105821885464842,0.0020495541415485024,0.017152114229453994,0.002344783611904676,0.016108158975839615,0.0031130067072808743,0.0016949099954217672,0.010143999941647053,0.015633000060915947
885,0.00048787838423562907,5.136367037751629e-05,1.3951430320739746,0.5910747945308685,0.005170896277820117,0.0011758821974814536,0.008299093669089418,0.0009545321485783377,0.01521999016404152,0.0034677539952099323,0.0005016099894419312,0.004379000049084425,0.007943999953567982
886,0.0005457551502299725,5.2762105058730305e-05,1.4390954971313477,0.5480252504348755,0.002244442847618996,0.0017738754035075011,0.012071437105960267,0.001334855797836973,0.013533703051507473,0.0035271388478577137,0.0005480099935084581,0.0032240001019090414,0.010489000007510185
887,0.0026204102721004772,0.0001687120306138332,1.115968108177185,0.6488888710737228,0.003325966112475976,0.017253356203082718,0.22399856563143203,0.055822370202413485,0.014759451150894165,0.0016357926651835442,0.0029599100816994905,0.03951999917626381,0.15806899964809418
888,0.000776043208221491,7.125765925709241e-05,0.7451128959655762,0.6520401984453201,0.012997851606000302,0.003986151307539509,0.02772767232329469,0.004565705926771718,0.015327852219343185,0.0034402282908558846,0.0008723100181668997,0.012090999633073807,0.027527999132871628
889,0.0013713351624408553,7.401887791701862e-05,1.4170113801956177,0.5050578117370605,0.017594611685211568,0.003404316998523749,0.024317202449426423,0.0040391879137819595,0.015851151198148727,0.0032623237930238247,0.0016353100072592497,0.013873999938368797,0.023724999278783798
890,0.0008694493163428251,7.641731021515137e-05,0.9743263125419617,0.6833527982234955,0.018875287224462318,0.005886193802239092,0.03684351610011248,0.007526413188878162,0.01544224377721548,0.0033077802509069443,0.0011150100035592914,0.025614000856876373,0.03314099833369255
891,0.0021086900866833995,0.0001999908510202876,1.4806787967681885,0.5213501751422882,0.1638942088447232,0.04047901480040273,0.062324513813568364,0.06630902551790735,0.01539736706763506,0.003373829647898674,0.002209410071372986,0.08062800019979477,0.1107880026102066
892,0.000722934434365197,6.857797301857712e-05,1.245382308959961,0.648916482925415,0.0007597755776968889,0.0022896937615551225,0.024716766910971074,0.002681729197909285,0.012591649778187275,0.003033942077308893,0.0007057099719531834,0.006041999906301498,0.019884999841451645
893,0.0007543336413363754,6.190946686016063e-05,0.4795120656490326,0.5066681988537312,0.002473774668018663,0.002263685170672815,0.01613790808556447,0.001904332374213241,0.01190940197557211,0.002895571757107973,0.0007267100154422224,0.006692999973893166,0.01069399993866682
894,0.001252870295696383,9.038543573421727e-05,1.3988665342330933,0.563281387090683,0.000263024246276995,0.002690509048270437,0.05985283253511647,0.006954878143513456,0.01272425428032875,0.0016529131680727005,0.0011731099803000689,0.007234999909996986,0.0534450002014637
895,0.00044853131003700665,6.517757718334339e-05,0.9725463390350342,0.7055688947439194,0.007200714994211197,0.005204903714631464,0.027351548349212943,0.0049521148689745925,0.013497709296643734,0.003609756473451853,0.0005285100196488202,0.00953499972820282,0.022489000111818314
896,0.0017221495850343739,0.00010208827359619059,1.431490421295166,0.5194077789783478,0.023439888404225336,0.008329752914225223,0.06410086705395347,0.013844465394272861,0.01609070412814617,0.0029996191151440144,0.0019070099806413054,0.02466600015759468,0.05091099813580513
897,0.0007397392049004373,0.00010764657202046336,1.182212471961975,0.6762760728597641,0.04653262055129749,0.029726013014616904,0.09378052413031793,0.04516615529903506,0.015669941902160645,0.0031341994181275368,0.0007739100256003439,0.033562999218702316,0.08017100393772125
898,0.0006503995142085044,8.155790325905686e-05,0.5559948682785034,0.6057394593954086,0.001504652987544947,0.005797367466909414,0.05199151688620909,0.008411826092095169,0.01119912788271904,0.0018108184449374676,0.0007646100129932165,0.016852999106049538,0.04043800011277199
899,0.0007328828858267583,6.494231839690711e-05,0.7522757649421692,0.6522137820720673,0.0005969723914660608,0.001768263791853867,0.02068797275352407,0.002085709590930771,0.01118825189769268,0.0018906802870333195,0.0007617099909111857,0.004734000191092491,0.019652001559734344
900,0.0008135797907392202,6.588752117562955e-05,1.0426338911056519,0.6463927775621414,0.003159374624959098,0.0019286171054930536,0.013967895973140973,0.001671592952318549,0.013659614138305187,0.0035243011079728603,0.0008501100237481296,0.0055740000680089,0.01163800060749054
901,0.0003966981703696804,6.675467204993624e-05,0.9241487383842468,0.7082629054784775,0.0002081160106664859,0.001861140591853551,0.03945208244176716,0.003329021650843072,0.01469317078590393,0.0023080878891050816,0.00042831001337617636,0.005828999914228916,0.03610499948263168
902,0.0006909134647863145,6.080005756513404e-05,1.3451402187347412,0.6061429977416992,0.007627352358340296,0.0023067392687652413,0.016351378901614807,0.002203049100198068,0.014821045100688934,0.0036623645573854446,0.0006998099852353334,0.0074800001457333565,0.015545999631285667
903,0.000992574219582565,7.552848219427409e-05,0.9299375414848328,0.6584516167640686,0.00020073144184538114,0.001769025412594539,0.03206642813092588,0.0034098316864983186,0.011993329972028732,0.001926980447024107,0.0010116100311279297,0.009379000402987003,0.024726999923586845
904,0.0006850303454134369,9.539638702340148e-05,0.8541486263275146,0.6980807185173035,0.011031594810156344,0.012127888973894638,0.0676386344204897,0.016683971819258257,0.013154735788702965,0.003295434173196554,0.0007238099933601916,0.02080800011754036,0.05342299863696098
905,0.0006242642044016307,6.258898234563602e-05,1.2491402626037598,0.6470130383968353,8.092398110162371e-05,0.000782987344791265,0.02178463972928545,0.001577501283621061,0.013742524199187756,0.0019906251691281796,0.0005212100222706795,0.004025000147521496,0.018383998423814774
906,0.0008930087863774716,7.419783918534548e-05,0.9724734425544739,0.6723321229219437,0.008532701249954509,0.003849690958141648,0.026279995243753438,0.0043271838619889265,0.014301592484116554,0.0035519320517778397,0.0009170100092887878,0.006829000078141689,0.029754001647233963
907,0.000709017551665062,5.824289281098575e-05,1.5482240915298462,0.4881630837917328,0.00815165560122992,0.0021753051388426923,0.014900835520504006,0.0020241895238251283,0.014369341544806957,0.0036109983921051025,0.000747009995393455,0.008646000176668167,0.011707000434398651
908,0.002907457494759191,9.598711992532451e-05,0.43901607394218445,0.3858732730150223,0.03746290787206931,0.005501061859503935,0.03108725963690486,0.007625966329293051,0.015067259781062603,0.003393664490431547,0.0034865099005401134,0.03687899932265282,0.03448199853301048
909,0.0006979761759108238,6.452862321688728e-05,1.1818549633026123,0.66433085501194,0.014505824393503392,0.00319820453283203,0.020038627023727735,0.003387030314821963,0.015321929007768631,0.003474458120763302,0.0007948100101202726,0.014798999764025211,0.023060999810695648
910,0.0003316091801916517,4.830244670679163e-05,1.178886890411377,0.6860001087188721,0.003133411666293787,0.0014910552174192666,0.010284646959284173,0.0011731749329177525,0.014093546196818352,0.003547391854226589,0.0002774700114969164,0.003751999931409955,0.008911999873816967
911,0.0011928367238827871,7.131261270534146e-05,1.2675343751907349,0.5497976541519165,0.007650471672844294,0.0022257590772914674,0.017179174031765415,0.0024540684991394383,0.01394127681851387,0.0034733829088509083,0.0012152099516242743,0.008646000176668167,0.01512099988758564
912,0.0012822715685791677,7.287062199403218e-05,0.6664846539497375,0.5243950262665749,0.009002786187679912,0.002064252710272917,0.0162881001839707,0.0021797000354952956,0.015600897371768951,0.0032720076851546764,0.001327509991824627,0.010511999949812889,0.015042999759316444
913,0.0017536819978173726,0.00012979404327581644,1.4280452728271484,0.5460016429424286,0.011180152517604496,0.010134478786490228,0.061887793038523084,0.016513356852700754,0.013291426002979279,0.0033135181292891502,0.0018712100572884083,0.01669899933040142,0.0446309968829155
914,0.002177920490040954,7.767192261250492e-05,1.6532347202301025,0.32115161418914795,0.020955153701602353,0.003077755266855031,0.02123479454017507,0.003663893433340502,0.014661332592368126,0.0033534117974340916,0.0024234100710600615,0.01960800029337406,0.019843999296426773
915,0.0007152817874134478,6.317433138728907e-05,1.4518808126449585,0.5437485873699188,0.0009713910426714524,0.002235820342306546,0.022543588696420293,0.002357493901613295,0.012971265241503716,0.0031162910163402557,0.0007155099883675575,0.004170000087469816,0.018602998927235603
916,0.0008079023749587333,6.531058171822715e-05,1.025292992591858,0.6499146223068237,0.0006990115136675174,0.0015005440188654321,0.01700725924131237,0.0016107972223356878,0.013555618934333324,0.003296872600913048,0.0008497100207023323,0.0048859999515116215,0.013631000183522701
917,0.0003643867177612818,5.382369349458182e-05,0.7126021981239319,0.6645497381687164,0.005513536863251284,0.0017569562596611563,0.011911072304532113,0.0015047439728185482,0.01396740972995758,0.003579901996999979,0.00024458998814225197,0.005140000022947788,0.011655000038444996
918,0.0007298551313287473,6.124658307393591e-05,1.2046637535095215,0.6219653189182281,0.003104870529529475,0.001737176790202394,0.012734000199537424,0.0014845741204641662,0.013585569337010384,0.003651970997452736,0.0007854099967516959,0.005752999801188707,0.01063700020313263
919,0.0004637191138293298,5.696155745008101e-05,1.4681190252304077,0.5578373670578003,0.01271705205093307,0.002807995214164887,0.016496179919633484,0.002717464944481443,0.014751505106687546,0.003526638727635145,0.0005014099879190326,0.006996000185608864,0.020878000184893608
920,0.0006887695973564452,8.136792734669032e-05,1.120276927947998,0.6858030408620834,0.009845358504272463,0.00841504934734252,0.042488214438022295,0.009551595800759191,0.012779567390680313,0.003516698721796274,0.0008731100242584944,0.015087000094354153,0.035773999989032745
921,0.000724970093238263,6.529569348108873e-05,0.5918512344360352,0.5848317444324493,0.00033717946584240323,0.0016744683428842186,0.023388139012883,0.0021469194366769487,0.011163991875946522,0.0016517522744834423,0.0006685099797323346,0.008057000115513802,0.018105000257492065
922,0.0018896806097993821,0.0002177611257405237,1.1078999042510986,0.7075295746326447,0.0887785871907396,0.097054210564029,0.21312113161486707,0.15933097272276553,0.012608853168785572,0.0027898414991796017,0.0024202100466936827,0.10429999977350235,0.14148899912834167
923,0.0005179635538239959,5.918631406416671e-05,1.0739303827285767,0.688753604888916,0.00011904927296615061,0.0009134591764134772,0.018005099746136552,0.0013517148820234096,0.012070465832948685,0.0020077573135495186,0.00044631000491790473,0.0025480000767856836,0.01553099974989891
924,0.0005351294857808946,5.644083997233035e-05,1.3869922161102295,0.5830974876880646,0.003749556089505368,0.002236177837382776,0.01602205991140888,0.0018115868428760602,0.015002850443124771,0.003697886597365141,0.0005839099758304656,0.005047000013291836,0.014235999435186386
925,0.0007387347866069028,7.263683941003622e-05,1.2473742961883545,0.6485795825719833,0.0006668204981801102,0.0029052325396244257,0.032108731530977055,0.003745375033130969,0.012621096335351467,0.0027765887789428234,0.0008828099817037582,0.005628999788314104,0.02960200048983097
926,0.0010384191310988942,7.642934910752157e-05,1.3213297128677368,0.5831802487373352,0.007408763495720615,0.0044156331877864075,0.030116225144441445,0.005175252761431074,0.01389554888010025,0.0034984052181243896,0.0011754099978134036,0.006845000199973583,0.029411999508738518
927,0.0012133038985110045,8.732057344806236e-05,1.1764322519302368,0.6287020891904831,0.008017419620621396,0.005739066114199341,0.0373998634103677,0.007129552858376787,0.014519991353154182,0.0036194375716149807,0.0013904100051149726,0.011932999826967716,0.030859999358654022
928,0.0008352983459078826,0.00012109303933051347,1.0368609428405762,0.7083901762962341,0.012572554523850608,0.021510535248493678,0.12126020549053805,0.03689072925665657,0.012868998572230339,0.002823183313012123,0.0008439099765382707,0.05406799912452698,0.05747999995946884
929,0.0008869616148283267,6.746971807569462e-05,0.906746506690979,0.6222503930330276,0.004216504369369612,0.0010807361829073237,0.008069480372896246,0.0009253281514396174,0.014400932937860489,0.0034445845521986485,0.0009244100074283779,0.005255000200122595,0.007151999976485968
930,0.0005770643827711243,6.640561100713487e-05,1.2281168699264526,0.6617693156003952,0.00747992211283712,0.004626602412961179,0.027620497014269448,0.004912485004484483,0.012548809871077538,0.0033879722468554974,0.0005536099779419601,0.0061980001628398895,0.03094400092959404
931,0.0006413925327520934,5.072366546121648e-05,1.5812336206436157,0.4365116357803345,0.0036995272345977524,0.0011579381541848204,0.008837969161610271,0.0009282894509314507,0.014621376991271973,0.0035164887085556984,0.0005942099960520864,0.0033229999244213104,0.007697999477386475
932,0.0007722319475290538,6.717103511498653e-05,0.8076660633087158,0.6590977311134338,0.009130348733540083,0.0028086193652869782,0.018294413538856615,0.002802134639187548,0.013785657472908497,0.003569058608263731,0.000746709993109107,0.006314000114798546,0.022741999477148056
933,0.0007208688738089807,6.626387811746318e-05,1.1549917459487915,0.6656781882047653,0.012533752423044773,0.0031821727095966926,0.020655028874317215,0.0032687412258306427,0.015002250671386719,0.003547495696693659,0.0008250100072473288,0.009379000402987003,0.021910998970270157
934,0.0013665794922485663,7.281867272419134e-05,1.251346468925476,0.5230545699596405,0.011629474813728297,0.0019207242671094504,0.013085718285911173,0.0019359114136924642,0.015484966337680817,0.003302659373730421,0.0014733100542798638,0.010677999816834927,0.01205699983984232
935,0.001094181084950102,9.953873383206958e-05,1.3241740465164185,0.62257319688797,0.015557184752443297,0.011885262847882383,0.06545524205225574,0.016350863152342156,0.01491459645330906,0.0033058738335967064,0.0012748100562021136,0.021976999938488007,0.05707100033760071
936,0.0022022272347253166,0.00016035547975605763,0.9823737740516663,0.6646250486373901,0.08473459734221894,0.026585064851462368,0.12347253860066477,0.04875773332705365,0.016128133982419968,0.0028457953594624996,0.002294509904459119,0.0668879970908165,0.11766800284385681
937,0.0003493657792174576,5.331856083874836e-05,0.964341402053833,0.6998384594917297,0.0033535668907533193,0.002349190223875086,0.01472572729767036,0.0019219882371750716,0.012162281200289726,0.0032224059104919434,0.00030161000904627144,0.005464999936521053,0.012251999229192734
938,0.0008042273131409904,6.691908530484194e-05,0.9869804382324219,0.6518762856721878,0.004788183375607697,0.0023217503947350693,0.016657943861906742,0.0022049871973642337,0.013768673874437809,0.00354417460039258,0.0007343100151047111,0.005828999914228916,0.015473999083042145
939,0.0007892843400302363,6.741739899259033e-05,1.0162302255630493,0.6613287031650543,0.004610350664479189,0.0023906773751617453,0.017902658530487697,0.0023360593035761327,0.012732611037790775,0.003362589981406927,0.0007574100163765252,0.007234999909996986,0.014615999534726143
940,0.0007597113468754376,5.856250605695292e-05,1.61435866355896,0.4250396490097046,0.006569618773796791,0.0022140388360347416,0.017775961746071215,0.0021063128917516386,0.015447994694113731,0.003347305580973625,0.0007247100002132356,0.008553000167012215,0.013924000784754753
941,0.0007972804036558856,8.098037802454919e-05,1.174970030784607,0.6526296883821487,0.0073494292660244665,0.006264428991626598,0.04075252378299084,0.007082345963974897,0.01467608567327261,0.003468621987849474,0.0008746099774725735,0.009158999659121037,0.04027299955487251
942,0.0014850147138518823,0.00013713022575858583,0.8055253028869629,0.7031806632876396,0.00021725575171579765,0.005416396747431461,0.1713019332390773,0.029476719384625857,0.010595041327178478,0.0006928704679012299,0.0014997100224718451,0.04427900165319443,0.08953999727964401
943,0.0018297602548666154,7.899017646431888e-05,1.3016695976257324,0.4902585744857788,0.020675982958488916,0.003121618875972924,0.022961376259985622,0.003967314154649137,0.016536997631192207,0.0029211281798779964,0.001981110079213977,0.017873000353574753,0.02675499953329563
944,0.002470859294781617,0.00014381859331620951,0.9647090435028076,0.6465448588132858,0.05303489230416858,0.01567999631500344,0.08206157854200818,0.028055097218952333,0.014346517622470856,0.0031632082536816597,0.0028447099030017853,0.04062600061297417,0.08594999462366104
945,0.00037865336888594036,5.3673210135366884e-05,1.1022403240203857,0.693597599864006,0.0023348818732663442,0.0023550006377959037,0.016243278471949316,0.0018961966829499103,0.013296455144882202,0.003521234728395939,0.00032806998933665454,0.004290000069886446,0.01425000000745058
946,0.0009428740598139409,7.742922261308233e-05,1.5462133884429932,0.4771527945995331,0.005343791237474592,0.004628202354339124,0.0318063712580105,0.004933182679012689,0.014272911474108696,0.0036687632091343403,0.0010304100578650832,0.01071999967098236,0.027313001453876495
947,0.0014136285636094374,7.546959272635638e-05,0.6891469955444336,0.5432494282722473,0.014749594761251171,0.003021173493153769,0.021523820383968023,0.003553803362423044,0.015153144486248493,0.0033785803243517876,0.001534310053102672,0.01259899977594614,0.024197999387979507
948,0.0003409169256617399,4.666317222251713e-05,1.4476025104522705,0.5789743959903717,0.0031696643770235513,0.0014697115170731656,0.01057743985856958,0.0011519291571593987,0.014385964721441269,0.0035329610109329224,0.00033144999179057777,0.004000999964773655,0.008821000345051289
