0.028828	0.03026	0.028893	0.02662	0.023464	0.019672	0.018722	0.017771	0.015733	0.013681	0.010963	0.00719	0.0056373	0.0050992	0.0045538	0.0036273	0.0031977	0.0027455	0.0020483	0.001305	0.0007596	0.00060951	0.00055659	0.00049933	0.00044393	0.00039974	0.00029921	0.00027389	0.00024344	0.00021701	0.00017711	0.00013162	0.000082658	0.000055699	0.000041473	0.000037146	0.000035433	0.000035461	0.000034828	0.00003747	0.000038533
0.017945	0.018846	0.018415	0.017613	0.016098	0.014224	0.013891	0.013505	0.012305	0.010847	0.0087164	0.0058413	0.0046331	0.0041917	0.0037528	0.0029809	0.0026253	0.00225	0.0016776	0.0010671	0.0006193	0.00049457	0.00044907	0.00040034	0.00035346	0.00031903	0.00023421	0.00021459	0.00018809	0.00016848	0.00013808	0.00010292	0.000063852	0.00004314	0.000032203	0.00002842	0.000027176	0.000027262	0.000026305	0.000028365	0.000029226
0.022156	0.022895	0.022162	0.020951	0.019085	0.016703	0.016186	0.015473	0.013871	0.012271	0.0099206	0.0065804	0.0051789	0.004695	0.0042061	0.0033582	0.0029703	0.0025552	0.0019111	0.001219	0.00071023	0.00056956	0.00052022	0.00046624	0.00041453	0.00037391	0.00027897	0.00025612	0.00022714	0.00020277	0.00016598	0.00012322	0.000077254	0.000052157	0.000038907	0.000034777	0.000033235	0.00003332	0.000032647	0.000035187	0.000036247
0.023174	0.024832	0.024918	0.024392	0.02283	0.020494	0.020374	0.019982	0.018216	0.016312	0.013217	0.0088084	0.0069551	0.0063237	0.005647	0.0045257	0.0039923	0.0034274	0.002559	0.0016311	0.00095026	0.00076359	0.00069868	0.00062858	0.0005608	0.00050253	0.00038155	0.00034818	0.00031095	0.00027562	0.00022372	0.00016561	0.00010472	0.000070286	0.000052135	0.000047086	0.000044753	0.00004463	0.000044276	0.000047475	0.000048678
0.024456	0.025645	0.024597	0.023125	0.020484	0.017444	0.016776	0.015948	0.014257	0.012361	0.0097339	0.0063312	0.0049573	0.0044678	0.0039863	0.0031619	0.0027834	0.0023838	0.0017754	0.0011285	0.00065515	0.00052401	0.00047661	0.00042574	0.00037673	0.00033975	0.00025099	0.00022973	0.00020211	0.00018108	0.00014809	0.00011034	0.000068718	0.00004639	0.000034602	0.000030679	0.000029313	0.000029384	0.00002851	0.000030721	0.000031633
0.023112	0.024705	0.024379	0.023213	0.02109	0.01819	0.01754	0.016817	0.015046	0.013181	0.010635	0.0070131	0.0055061	0.0049769	0.0044421	0.003534	0.0031115	0.0026677	0.0019876	0.0012646	0.00073484	0.00058834	0.00053595	0.00047956	0.00042517	0.00038244	0.00028476	0.00026033	0.00023055	0.00020534	0.00016744	0.0001243	0.000077746	0.000052337	0.000038932	0.000034699	0.000033066	0.000033059	0.000032279	0.000034693	0.00003564
0.023635	0.025232	0.02494	0.023846	0.021494	0.018781	0.017969	0.01704	0.015441	0.013654	0.010965	0.0072267	0.0056987	0.0051776	0.0046426	0.0037213	0.0032928	0.0028352	0.0021236	0.0013561	0.00079197	0.00063736	0.00058334	0.00052474	0.00046781	0.00042175	0.00031797	0.00029085	0.00025862	0.00023181	0.00018956	0.00014118	0.000089111	0.000060124	0.000044821	0.000040374	0.00003856	0.000038636	0.000038204	0.000041155	0.000042383
0.020423	0.021058	0.020236	0.018939	0.016737	0.014632	0.013887	0.013112	0.011761	0.010419	0.0084433	0.0056513	0.0044732	0.0040422	0.0036366	0.0029072	0.0025779	0.0022211	0.0016653	0.0010653	0.00062166	0.00049872	0.00045442	0.00040665	0.00036053	0.00032648	0.00024078	0.00022076	0.00019462	0.00017585	0.00014481	0.00010822	0.000067578	0.000045786	0.000034269	0.000030469	0.00002921	0.000029378	0.000028602	0.000030922	0.000031947
0.020973	0.022226	0.021945	0.021039	0.019391	0.017139	0.016563	0.015851	0.014342	0.012771	0.010319	0.0068266	0.0053814	0.0048781	0.0043723	0.0035017	0.0031021	0.0026721	0.002003	0.0012808	0.00074751	0.00060062	0.00054893	0.000493	0.00043891	0.00039583	0.00029684	0.00027232	0.0002423	0.00021618	0.00017654	0.00013143	0.000082665	0.000055789	0.000041602	0.000037325	0.000035658	0.000035739	0.000035175	0.000037903	0.000039043
0.023531	0.024782	0.024449	0.023509	0.021852	0.019511	0.018973	0.018312	0.016743	0.015084	0.012327	0.0082862	0.0065795	0.0060028	0.0053908	0.0043491	0.0038609	0.003333	0.0025038	0.0016048	0.00093916	0.0007571	0.00069458	0.00062652	0.00056048	0.00050364	0.00038363	0.00035092	0.0003144	0.00027933	0.00022727	0.0001686	0.00010693	0.000071925	0.000053459	0.000048438	0.000046129	0.00004609	0.000045891	0.000049301	0.000050648
