bbp_440,sig_bbp_440,aph_440,sig_aph_440,adg_440,sig_adg_440,Sdg,sig_Sdg,beta,sig_beta
0.0012669611616075,0.0001810306453013,0.0050264876335859,0.0019549470953643,0.0095679635452107,0.002059664422607,0.012998451,0.0029515367932617,0.77033925,0.5598262161016464
0.0017842158486557,0.0001669215587452,0.0076006343588232,0.0019247292075306,0.0089851049039346,0.0020020396435735,0.014646357,0.0032512730546295,1.642692,0.3393309712409973
0.00070490013108,0.0001166336058154,0.0113522820174694,0.0014999851584434,0.0041177896149185,0.0010469782897771,0.014793845,0.0033910820819437,1.1657889,0.6273824721574783
0.0011327435058791,0.0001906647116186,0.0078577632084488,0.0032583137508481,0.0139942278405696,0.00354098208135,0.014067998,0.0033360162749886,0.9294903,0.6099430686235428
0.0008748091988995,0.000149855465157,0.0019940377678722,0.0033277505526712,0.019988198192592,0.0038219239874978,0.014030016,0.0028831226192414,1.409508,0.5458048427104948
0.0010398795838869,0.0001563295320537,0.007009036373347,0.0015870365314185,0.0065726033704271,0.0014974365216244,0.014954172,0.003366962429136,0.88206804,0.6091031485795975
0.0009342452146299,0.0001849411485024,0.0003253863396821,0.0024402971239396,0.0246301616272197,0.003511311530199,0.012124531,0.0018661597929894,1.0100791,0.6619061529636383
0.0006945026375542,0.0001167256271669,0.0135464072227478,0.0022159145958721,0.0068502969127185,0.0017035373016819,0.015238996,0.0032893222384154,1.3940892,0.5591563284397125
0.0007972858419373,0.0001283804550107,0.0056369418743997,0.0035446721944026,0.0131633679261782,0.0034502627614778,0.014564605,0.0035421489924192,1.4295528,0.5368955135345459
0.0011786573848488,0.0002269859288942,0.0022452254779636,0.0051154283242794,0.0325963302254372,0.0065323938837839,0.011665349,0.0020623845048248,1.3080082,0.5769388628005981
0.0014021483424662,0.0002504754447052,0.0167743097990751,0.0046576838009059,0.0171315589835822,0.0048920567266065,0.014201699,0.0033484250120818,1.0649309,0.6284375858306882
0.0005504664326854,8.768946671446824e-05,0.0027479961281642,0.0018609142082277,0.0081584541851866,0.0016709684231014,0.012069574,0.0028087179549038,0.62330675,0.5833819583058357
0.0013532466143053,0.0002287472897846,0.0052840006537735,0.0041325016762129,0.0174757460055949,0.0044666193188155,0.015235793,0.0033106664195656,1.1189167,0.6106181490421295
0.0014595626960493,0.000174080386285,0.0054846010170876,0.0010415785945951,0.0043287478477889,0.0009706889707771,0.014168909,0.0034232409670948,1.1697887,0.5211803483963012
0.0016341780222735,0.0001406640137631,0.005786613561213,0.0009793702047318,0.0042756600618665,0.0008783519920772,0.015290291,0.0031745917722582,1.6040695,0.3590620923042297
0.0014710261931575,0.0001795680464412,0.009743477217853,0.0014687963016331,0.0059776700079772,0.0012076227099606,0.01638592,0.0028549789451062,1.3409792,0.5032351016998291
0.001313402316882,0.0002168752257785,0.0022069048136472,0.0032538006016693,0.0180485408069587,0.0037913086239171,0.011905474,0.0025937280245125,1.1646422,0.6040830886363984
0.0011622338362416,0.0001899953684175,0.0011871150927618,0.0022567739515579,0.0147244386002852,0.0027137391570102,0.011547904,0.0023205841891467,1.0065081,0.6107449680566788
0.0010192857285332,0.000155808376039,0.0022526385728269,0.0025434729104745,0.0125225602337349,0.0025295752620881,0.011864487,0.0027019787207245,0.81054676,0.6058641672134399
0.0018570039846213,0.0002086128247349,0.0041015539318323,0.0020590466447174,0.0100889374598152,0.0023989421126599,0.013573138,0.0033188727684319,1.4538345,0.4364744174480437
0.0010311585547417,0.0001587428094674,0.0036653948482125,0.0020159643027,0.0088552272632398,0.0020474337523766,0.01286339,0.0033312994800508,1.0916276,0.6276082116365428
0.0041146124774346,0.0009777822943361,0.035036165267229,0.0120929981768131,0.052952068565087,0.020452068101664,0.011540125,0.0016845493391156,0.77196455,0.613116443157196
0.0014597526198978,0.000221520680423,7.28161830920726e-05,0.0005197774173666,0.0145807306427846,0.0016148686701089,0.014051358,0.0014813625998795,0.85167027,0.5626376962661743
0.00132767265496,0.000174998395265,0.0070670479908585,0.0015482828021049,0.0073252585748039,0.0014573301231519,0.01608756,0.0028986443206667,1.2386652,0.5474704861640929
0.0012669488448878,0.0001567906882736,0.0089039108715951,0.0018965601921081,0.0083999345292316,0.0018535689793262,0.012359544,0.0029362355172634,0.5086178,0.4590323567390442
0.00062357277038,8.930664566832191e-05,0.0046175187453627,0.0010602142428979,0.0045891494023402,0.0009409374089303,0.013924798,0.0032245852053165,0.6167101,0.574335977435112
0.0013545851358851,0.0001751208029224,0.0075298524461686,0.0014477630611509,0.0062588616124639,0.0013733154827397,0.015346872,0.00324467709288,1.3039113,0.5380091178417205
0.0008662424380684,0.0001531217605776,0.0041905203834176,0.0039565184860839,0.0186573374413908,0.0041085998764626,0.015000006,0.0031921901367604,1.2294334,0.6120384037494659
0.0016045828855794,0.0002080736147558,0.0053699910640716,0.0026651307195425,0.0128078096467263,0.0030024402113299,0.013062834,0.0031299204565584,1.4579798,0.4798964440822601
0.000527656948008,0.0001296692938754,0.0015161861665546,0.0047550660552587,0.0285779397223608,0.0055177654053349,0.012413042,0.0025687110610306,0.9833084,0.6740913242101669
0.0013945220063721,0.0002172672053751,0.0100553180091083,0.0026460066437721,0.0113808941968458,0.0028445989911272,0.01335779,0.0032993800751864,0.7208886,0.5667643961310387
0.0001758657740044,6.792731156497712e-05,0.0072373419534415,0.001542093232274,0.0054636998444542,0.0012269237708896,0.015089419,0.0033010345697402,1.0741725,0.6729733759164809
0.0007512944713208,9.852991316850868e-05,0.0028768857009708,0.0006326910899952,0.0025320364828617,0.0005200761410805,0.014652666,0.0033657485991716,0.8612086,0.6090564984083175
0.0009833981061021,0.0001302007675037,0.0007167534786276,0.0014571246704872,0.010807184846633,0.0014423174414298,0.011105297,0.0016409559175372,0.5871606,0.5190988928079605
0.0011284320529142,0.0001852694856851,0.0011815492762252,0.0026767179141279,0.0173316046355921,0.0031512511314429,0.01135362,0.0022653015330433,1.2187606,0.5998483979701996
0.0010778404360414,0.0001788170985803,0.0009269316215068,0.0034752413102978,0.026718663366913,0.0045345776826634,0.0144147305,0.0024784123338758,1.431423,0.5234098279476164
0.0008269848247177,0.0001355078945095,0.0086968061514198,0.0020780919585376,0.0088203100173681,0.0019472460068651,0.015526464,0.0032057130895555,1.117899,0.6336950260400772
0.0009133636599686,0.0001379614700755,0.00673766923137,0.0028877566801384,0.0112232456853437,0.0028673752296261,0.015012432,0.0034557037428021,1.4416552,0.5306548488140106
0.0014748019556649,0.0002434604928302,0.0123152509331703,0.003937935270369,0.0163347955102955,0.0043745120158071,0.014283712,0.0032165464945137,0.784857,0.5732700675725937
0.0014491135784837,0.0001886611586918,0.0030004503205418,0.0022484621661715,0.0101958427283488,0.0023236456181693,0.012906154,0.0032552611082792,1.3586781,0.5273284018039703
0.0005279824054776,8.865433554515836e-05,0.0045491275377571,0.0020240155281499,0.0087145573172482,0.0019324181061156,0.013216152,0.0032414691522717,0.6014719,0.5882603996992112
0.0005368077766105,0.0001063813629814,0.0079965619370341,0.0026697858329862,0.0105370725196202,0.00247565686567,0.013353279,0.0032239477150142,0.9785118,0.6662602013349533
0.0011227389131201,0.0001663113245038,0.0001373672421323,0.0012954584212366,0.0203666924653372,0.0022862076414945,0.013311833,0.0017477683722972,1.5472407,0.4546200335025787
0.0060176889852143,0.0013868918791021,0.0246188407763838,0.0292301771533675,0.148466482573584,0.0479917098373599,0.01186149,0.0009088293276727,0.7906216,0.57614566385746
0.0013107615244831,0.0002163280252708,0.0091831553727388,0.005454309284687,0.0195455995858044,0.0058769534773467,0.014743764,0.0034814192913472,1.370218,0.5527433753013611
0.0013197152138886,0.0002144647435738,7.681547140236944e-05,0.0007674980976389,0.0272474907354166,0.0027789032067458,0.013355345,0.0014881367981433,1.436876,0.5249619555473328
0.0009901837319826,0.0001381881921593,0.0052840239368379,0.0014246237697079,0.0063629759745394,0.0014034434625131,0.014668487,0.0033525493927299,1.2683063,0.5781718790531158
0.000460723234947,0.0001046961427537,0.0009361623087897,0.0028981029470924,0.0205833227356176,0.003104639577602,0.011301893,0.0017123371362686,0.9080901,0.6678707152605057
0.0012712098105876,0.0001971074722655,0.0068295984528958,0.002424101345241,0.0108269899607204,0.0026298184202223,0.013858653,0.0033241592347621,1.1655844,0.5967080891132355
0.0009601808978517,0.0001564388928824,0.0007770388328935,0.0021094925969009,0.0153917258376469,0.002441444285841,0.011361461,0.0020292568951845,0.7610086,0.5984421315789223
0.0010622620141531,0.0001463410423209,0.0058230250142514,0.0012137306760996,0.0050562808887696,0.0010784067905599,0.015302195,0.0032617731206119,1.1430233,0.5914017510414123
0.0012475809483039,0.0001997213020963,0.000235401574173,0.0013088430690186,0.0179491860523264,0.0020431890597395,0.0109644625,0.0010992300510406,0.76311004,0.5847374820709228
0.0017515441430265,0.0001757673933294,0.0086917416192591,0.0016192806698381,0.0071671454441528,0.0015679382579443,0.015649796,0.0031799175031483,1.5545218,0.396937608718872
0.0010123182529399,0.0001542458767734,0.0048059211112558,0.0018700396176427,0.0087266251824261,0.0018723602494239,0.012921559,0.0030386950820684,1.0192314,0.6177623254060746
0.0035243381337222,0.0007683674960662,0.0482731219381094,0.0561327624096884,0.1851143863149255,0.0747029748117232,0.016775154,0.0017927397601306,1.2082807,0.6090819835662842
0.0009733879212546,0.000203584055827,0.0009949197992682,0.0045232234412833,0.0325316578704483,0.0059164684665857,0.012755992,0.0023907274007797,1.0787585,0.6550989884138108
0.001210188468666,0.0001646793967006,0.0072566592134535,0.0021738721989095,0.0095900414640336,0.0022545687346342,0.014259144,0.0033883686549961,1.4031297,0.5143850731849671
0.0009337595928243,0.0001865347260554,0.0007087754784151,0.0034980466052729,0.0276707470592235,0.0046702943883267,0.01379446,0.0024591349065303,0.983623,0.6525111943483353
0.0010065166057425,0.0001277389797064,0.0061931060627102,0.0008344655018299,0.0025716539428603,0.0005973365697753,0.014616184,0.0034639327228069,1.2431443,0.5618532049655914
0.000592770006612,0.0001041969538655,0.0066433767788112,0.0020605560857802,0.0083696487309503,0.0019236927446308,0.015044952,0.0033498208038508,1.3349464,0.5864054894447326
0.0006561233646558,0.0001271784090924,8.050864926190116e-05,0.0007469788627167,0.018676280304073,0.0016558224916657,0.012164691,0.0015432825312018,0.7744659,0.6320016458630562
0.0008186320336178,0.0001121906301312,0.0078454404138028,0.0017245726473629,0.0069488177222165,0.0015656896850685,0.013827624,0.0031964285299181,0.5470062,0.5173974335193634
0.0012797257654002,0.00014111892351,0.0078186467289924,0.0038154815556481,0.0185660973617082,0.0039867515371499,0.016875396,0.0028136996552348,1.7248397,0.2980199956893921
0.0007592842671195,0.0001381172942012,0.0098876450210809,0.0031965959072113,0.0123055636352251,0.0030607521424322,0.014030799,0.0032983214780688,0.8987024,0.6505776393413543
0.0012325379583232,0.0002185636658116,0.0066606462933123,0.0038385849772021,0.0185248518845131,0.0042477934607644,0.011760059,0.002357363756746,0.9801672,0.6254545444250106
0.0005981231301941,7.70668796771525e-05,0.0013219807296991,0.0004830654361285,0.002000380118538,0.0003981222779771,0.01428574,0.003352565690875,0.8545047,0.6163358730077744
0.0030162375481131,0.0003787670126736,0.0084456047043204,0.0085198112044599,0.0527241381638077,0.0115578958618328,0.016088689,0.0021615121513605,1.6113424,0.3782168436050415
0.0010634659776132,0.0001360144232134,0.0069057559594511,0.0010644984431564,0.0038675434296949,0.000864679436269,0.014354501,0.0033494001254439,0.6847954,0.5350517719984054
0.0006225466978781,0.0001126153052458,0.0053817485459148,0.0031580954091623,0.0117717533685042,0.0030115368173935,0.014104288,0.0033514811657369,1.1737684,0.6406156468391419
0.0003913715530947,0.000107148704133,0.0003716336068464,0.0024945650636709,0.0260728996558912,0.0032774043511895,0.014847604,0.0022879758663475,1.120449,0.67872454226017
0.0016827448910297,0.0002687115123562,0.0043139636982232,0.0036305219342466,0.0163122115807697,0.0040657784387391,0.011998603,0.0027816485427319,1.1874192,0.572794429063797
0.0015909153750594,0.0001794412236062,0.006093165371567,0.0008839775621891,0.0031004636402352,0.0006760835817195,0.014364244,0.0031982868723571,1.0921074,0.5026122260093688
0.0012363963922271,0.0001550650965238,0.0033513905946165,0.0010095454286783,0.0046490043665987,0.0010026726085491,0.014648709,0.0034243091940879,0.8718599,0.5501177161931992
0.0006468652397187,0.0001125743519455,0.0055333557538688,0.0020862066885456,0.0089467565908835,0.0019813803050892,0.013647699,0.003148419316858,1.1063855,0.6473745256662369
0.0006512862438399,0.0001036373619868,0.0061360062099993,0.0014982242137193,0.0061759930534981,0.0013686246962373,0.014857892,0.0034219832159578,0.76547337,0.6234009462594985
0.000953557342967,0.0001657359083423,0.00061964179622,0.0033661631691211,0.0346669533720645,0.0046504215631565,0.015639529,0.0020533234998583,1.4940152,0.5142248868942261
0.0007198067027223,0.0001129639854612,0.0055392426438629,0.0013939747586846,0.0057506655119669,0.0012598514630221,0.0145768365,0.0033656573854386,1.1431139,0.6416016668081284
0.0010424190903973,0.0002117502589394,0.0025537346955388,0.0059929781571554,0.031825506950951,0.0072026152829734,0.012403653,0.0025702472403645,0.8383318,0.6320500373840332
0.0020579447843439,0.0002337469517839,0.0077353816013783,0.0016288169473409,0.008483881348453,0.0016839157011726,0.016328925,0.0028121482208371,1.3154608,0.458261489868164
0.0012179363915639,0.0001969224488717,0.0005606164340861,0.00233240007954,0.0292830117964076,0.0035121507260819,0.01678165,0.0017699940688908,1.2904778,0.5902379751205444
0.0006464577542583,0.0001217462052807,0.0013362306635826,0.0028667092342402,0.0218857797907681,0.0032664233686329,0.015598649,0.0023209992237389,1.3059673,0.618542023897171
0.0011590523248663,0.0002462627507529,0.0049461554735898,0.0070257834249787,0.0320598441041638,0.0084478792298974,0.012131387,0.002779341302812,0.8921222,0.6645318120718002
0.0009038487127234,0.0001322142025123,0.0018444621236994,0.0017547521420056,0.0080618194343294,0.001593043279766,0.012066413,0.0029447537101805,1.1031579,0.60374915599823
0.0005147013747914,0.000111711135459,0.0058042202144861,0.0045454129506833,0.0161748539310849,0.0041420030588864,0.012633368,0.0031669624149799,1.0014573,0.6699647712707518
0.0013963379872936,0.0001788406995809,0.005055381450802,0.0015316504286602,0.0074818972640637,0.0015759010171707,0.015114352,0.003158806823194,1.2438996,0.5403968393802643
0.0008497695066238,0.0001366732780675,0.0059695485979318,0.0018982575275003,0.0081578733280652,0.0018091753819936,0.013103986,0.0031667305156588,0.9806944,0.6403733640909195
0.0013695701468386,0.0002172703756329,5.136069376021624e-05,0.0004269825402388,0.028697673976148,0.0025326821969354,0.010873689,0.0008100653067231,0.5684813,0.5154721000790596
0.0011084178963643,0.0001654561616978,0.0059580095112323,0.0034086959203705,0.0129833519821287,0.0035071978054081,0.013578016,0.0034568794071674,1.3976634,0.534771258831024
0.0024137446753491,0.0005148033509352,0.0200957581400871,0.0090331598743796,0.0337419451165783,0.0126647771092804,0.013518531,0.0030248509719967,0.69097954,0.5817272886633873
0.0013643329194901,0.0001978162507501,0.0030507338233292,0.0027451552901766,0.0121484190482013,0.0027843698461353,0.012176602,0.0028840405866503,0.6791937,0.5475556206703186
0.0010516777371857,0.0001800325043531,0.0006488389335572,0.0026660279904717,0.0213809626704688,0.0033514310056385,0.011202473,0.0015828339383006,0.66143066,0.5851280763745308
0.0003819212420242,8.228466586765047e-05,0.005849817302078,0.0022208652971312,0.009168348074483,0.0020724194968894,0.013274625,0.0032581072300672,0.89952564,0.6626374250650406
0.0004840912455825,0.0001027270178967,6.074155317037366e-05,0.0004890110999713,0.0227391347445584,0.0016622200117463,0.016241131,0.0016830451786518,0.7317014,0.6350443351268766
0.0013559830084296,0.0001268483017811,0.0052971197292208,0.0017164046876132,0.008272377746082,0.0018206605004497,0.014054177,0.0033268728293478,0.3631833,0.3423978500068187
0.0010296704350027,0.000143863027417,0.0031776997493579,0.0026651052176021,0.0132022462653722,0.0024596655043226,0.011316352,0.0021344129927456,0.5313551,0.4930771067738533
0.0011168894266168,0.0001404505893493,0.005992435850203,0.001118722250685,0.0046277205181322,0.0010030312469747,0.013952875,0.0032882834784686,0.6329764,0.5169565081596375
0.001953152584154,0.0001831641598948,0.0067343390546739,0.0022863737959414,0.0114193951093267,0.0025072204202751,0.016011775,0.003068026676774,1.6484283,0.3362714338302612
0.0013604133334704,0.0001891508678953,0.0069902283139526,0.0018721371889114,0.0085391260639662,0.0019972200996721,0.014355112,0.0033510017767548,0.7286831,0.53947015106678
0.0011651678945022,0.0001793696393225,0.0002932489733211,0.0017368476624142,0.0162079254371166,0.0022940235145754,0.011221424,0.0016736723482608,1.3026489,0.5695071709156037
0.0021999986565232,0.0002992488721424,0.0112047716975212,0.0034835070371627,0.0161868257512127,0.0042684994943108,0.014439881,0.0032000527158379,1.3726847,0.4727814698219299
0.0015187774222712,0.0002460060736932,0.006690040230751,0.0035100842360407,0.0152502231433828,0.0040578206003494,0.01437383,0.0033781404048204,1.1699942,0.5871472299098965
0.0008708777959819,0.0001232293754102,0.0065694148652255,0.0009538191370666,0.0030825181197304,0.0007031545793569,0.015347332,0.0033934591338038,1.0986254,0.6172952651977539
0.0014750650935124,0.0002496121949373,0.0003742727276403,0.0021195823944708,0.0224892262309794,0.0033763531632259,0.01431055,0.0020265276543796,1.0431924,0.6037557125091553
0.0012091380311021,0.0001724279214348,0.0061950269155204,0.0014800119679421,0.0063774385398259,0.0014396236249859,0.014323373,0.0033669717982411,0.9385073,0.5894747602939605
0.001705252944514,0.0002647840573274,0.0082924128510057,0.0028055298700928,0.0128425440516774,0.003277822303967,0.014121741,0.0033054109662771,1.0497057,0.5727423548698424
0.0007993115222206,0.0001312200546649,0.0063453982584178,0.0035217497497797,0.0144120572884744,0.0035161368761761,0.015689677,0.0032285656966269,1.4121127,0.5449669361114502
0.0012955916494766,0.0001566160862572,0.0078177200630307,0.0018124133348464,0.0087832194693745,0.0017120909105206,0.016594118,0.0028349921293556,1.459753,0.4752238035202026
0.0016314476189239,0.0002015732282079,0.0043245642445981,0.0025334443943575,0.0113906926786138,0.0028362025575945,0.013637291,0.0034984261728823,1.4423658,0.4653857088088989
0.0008801554860037,0.0001302831798148,0.0048544397577643,0.0014040160598233,0.0062956629873779,0.0013711350253911,0.014336358,0.0033629708923399,0.86644757,0.6178564262390136
0.0011366238959076,0.0001956588868971,0.0003877174895023,0.0016544865999185,0.015864159038003,0.0023614288271184,0.011564904,0.0018206778913736,0.90160817,0.621221512556076
0.0020760603182066,0.0002335500927503,0.0136926341801881,0.0031370181031525,0.0153044809354983,0.003410727305145,0.016294979,0.0028680219501256,1.5592276,0.3968960762023925
0.001170940499951,0.0001840469881775,0.0027411390328779,0.0028182592666416,0.0129787252662921,0.0029495999698115,0.012499558,0.0031446553766727,1.077983,0.5981513983011246
0.0010778143563666,0.0001158039218591,0.0026824779342859,0.0035337388134939,0.0225788535493521,0.0033186643122401,0.010573651,0.000846576411277,0.2903814,0.3335430520772933
0.0006328612048066,8.058583016874558e-05,0.0017912681214511,0.0016999969520838,0.0090908363841904,0.001318350416563,0.010954651,0.0016334662213921,0.38018325,0.4180322977900505
0.0008585525798037,0.0001272955984776,0.0062352064996957,0.0025790556287392,0.0118788625212315,0.0025813273150447,0.012460761,0.002854132540524,0.5439072,0.5177291855216026
0.0016889284673943,0.0001945619678137,0.0053985323756933,0.0017692156834527,0.0087184861069748,0.0019495791738126,0.014808235,0.0032808219268918,1.4494476,0.4579531013965607
0.001084568271331,0.0001446772033394,0.0037641683593392,0.0023308384115807,0.0112784070969386,0.0024025255802551,0.012399756,0.0028935726732015,0.52428615,0.4923198738694191
0.000538952833922,0.0001129272161614,0.0034244847483932,0.0036653785609814,0.0155112451156303,0.0035287289857177,0.012361461,0.0030272584408521,1.1417063,0.660224325060844
0.0011456458494146,0.0001196366225095,0.0059027806855738,0.0009820968378335,0.0040130517998319,0.0008430732701838,0.013855906,0.0032292664982378,0.47901535,0.4279530867934227
0.00064837655755,0.0001125344428005,0.0048181032761931,0.0024687284603714,0.0102723163268165,0.0024125055812839,0.013242083,0.0031974434480071,0.91902727,0.6534499180316925
0.0006181063242309,0.0001051292947283,0.0046725426800549,0.0018972592661157,0.0077616521349459,0.0017907428835038,0.013595323,0.0032791627012193,1.2435862,0.6184586369991303
