bbp_440,sig_bbp_440,aph_440,sig_aph_440,adg_440,sig_adg_440
0.0019578198996676,8.160565234065307e-05,0.0096737425774335,0.000896947979927,0.0082584709731978,0.0005313500163228
0.0008554109843465,7.770092031961023e-05,0.0119142243638634,0.0010393350943922,0.0046595544642622,0.0004655732948301
0.0013842650924934,8.464585651421822e-05,0.0123091470450162,0.0015196050703525,0.0120555337646641,0.0010481734486357
0.0009874489736699,8.619702922034109e-05,0.007499691331759,0.0016955655161291,0.0163176510223702,0.0013503115306647
0.0013432241545874,7.8744522593612e-05,0.0092141516506671,0.0008970553614199,0.0064224224967252,0.0004725964070503
0.0010783810286798,9.03922259457284e-05,0.0095179313793778,0.0019734315015375,0.0183119936711015,0.0016531923376936
0.0008100780548819,8.341795924945105e-05,0.0149151291698217,0.0015204111114144,0.0067424778583322,0.0007910552363003
0.0009105391007281,8.24480998885917e-05,0.0086011635139584,0.001345828641206,0.0115595844045059,0.0009018494248727
0.0012614099516892,9.76951617243575e-05,0.0157769341021776,0.0027434663847088,0.022048435342364,0.0023841426440385
0.0016891912765938,9.631056448907924e-05,0.0214976789429783,0.0024084319174289,0.0161352563667761,0.0017999628124386
0.000704345049467,7.31401397647915e-05,0.0055714817717671,0.0008203063625842,0.0063574952578847,0.0004300794535147
0.0016404416297587,8.662480676481293e-05,0.0091464803554117,0.0014788438472896,0.0164968062292036,0.0012050586556125
0.0017804179107841,7.287107227555009e-05,0.007280511315912,0.0005755343940109,0.0041396888967161,0.0002670606000906
0.0018313812551589,7.22856229650958e-05,0.0068446365185081,0.0005486961454153,0.0042480241142975,0.0002571201616258
0.0017379409368408,7.991042240981555e-05,0.0112493797205388,0.0009065743908286,0.0063611581106676,0.0004910587082426
0.0015371909921543,8.641409675266701e-05,0.0094730593264102,0.0013586060889065,0.0133026118332871,0.0009766056027633
0.0013992136900073,8.209711854655381e-05,0.0073532350361347,0.0010556317213922,0.0108839657688193,0.0007058761569548
0.0012903931828683,7.979289580421507e-05,0.0069605452008545,0.000958734890446,0.0097987903264341,0.000614023087845
0.0021139269708732,8.024110996580859e-05,0.0072738633025437,0.0007546027190983,0.0086106293354888,0.000466194248108
0.0012584950401702,7.681367573547128e-05,0.006622530054301,0.000817079283297,0.0073749831754646,0.0004559154672171
0.0045829913959532,0.0001264852548214,0.0617815852165222,0.0061386892944574,0.0366505792907482,0.0059754967944793
0.0018620571705362,8.25677131010491e-05,0.0042106115724891,0.0009449875634163,0.013450067950554,0.0007154748802677
0.0015988158686127,7.904469838105992e-05,0.0088267056271433,0.0008693594671785,0.0074814996597088,0.0005039957773413
0.00177555885815,8.594962000568491e-05,0.0134009383618831,0.001100780274719,0.0074941600746248,0.0006033598524754
0.0008264340884332,6.996410185239506e-05,0.0062956099864095,0.0006922329775989,0.0041035909838849,0.0003145438062792
0.0016070385235742,7.827980184445097e-05,0.0091839116066694,0.0008075851760804,0.0062995827447822,0.0004300483011331
0.0010009607989493,8.427070933972043e-05,0.0084808310493826,0.0017529280297458,0.016126723007768,0.0013880048062786
0.0018020532910661,8.33819560176214e-05,0.0094058997929096,0.0010380683839321,0.0104754225931632,0.0006910909428991
0.0005840703102402,9.391839946072526e-05,0.0121708312071859,0.0028266433067619,0.020217286384812,0.002378698556827
0.0018568804672764,8.809082194771245e-05,0.0147791057825088,0.0013577002100646,0.0104397306314046,0.0008629942270774
0.0001921435220739,7.976001763610558e-05,0.0075387163087725,0.0010884245764464,0.0052597160660042,0.0004813627833341
0.0009634404283779,6.258638555736869e-05,0.0037039269227534,0.0004005796322599,0.0025904504062887,0.0001558170909993
0.0012936476620397,7.642321855615337e-05,0.0058290152810513,0.0008052915520966,0.0080330604635727,0.0004769006217289
0.0012882262361918,8.492165757321827e-05,0.008400494698435,0.0012369948718696,0.0123068857038066,0.00086764097289
0.0011577840737496,8.687105202903893e-05,0.0082122688181698,0.0022482011094689,0.0217875640658962,0.0020498133264659
0.0010172431364052,8.175069932002182e-05,0.0108970799483358,0.0012462185695767,0.0084175231021215,0.0007327145320808
0.0010485456232846,8.143706232951564e-05,0.0091712912544608,0.0012643759138882,0.0102489744263574,0.0008107352909794
0.0018843508152839,9.151924543522334e-05,0.0173201318830251,0.0019315004348754,0.015568523283235,0.0014945314268332
0.0016701319893239,7.767444497446311e-05,0.0063082047272473,0.0007667069230228,0.0083784910538153,0.0004676875859344
0.000684429614998,7.600726457706111e-05,0.0072379577904939,0.0010038663819432,0.0072313055084385,0.0005465605564919
0.0006575013002947,8.392477701896716e-05,0.0112948780879378,0.0015162141993641,0.0085486745379475,0.0008490697471597
0.0011918553609915,8.489593578698868e-05,0.0059030433185398,0.0014481679908931,0.0160920691565135,0.0011596124080955
0.0061556232855832,0.0001856217494105,0.1098293140530586,0.0186797374486923,0.0838630489797978,0.021015519924053
0.0014950218112448,9.218802933677084e-05,0.0141156716272234,0.0020552235096693,0.0173507169440382,0.0016372344486263
0.0013850863237774,9.139334262933002e-05,0.0071145249530673,0.0019994887337088,0.0218915881782839,0.0017828147138121
0.0011789696267577,7.44244128676832e-05,0.0071206791326403,0.0007618742529302,0.0058358236500556,0.0003964546281641
0.0005026284719498,8.777812212951565e-05,0.0094260489568114,0.0018865873105823,0.0136575735472624,0.0013094953285275
0.0015409621130944,8.390818358750083e-05,0.0102533544413745,0.0011300956830382,0.0096373981423043,0.0006947792361892
0.0012038462477745,8.241710245630992e-05,0.0075788868125528,0.0011524964123964,0.0112262956272506,0.00077350411507
0.0012993423368269,7.335486826570074e-05,0.0072405687533319,0.0006971989385783,0.005068696026759,0.0003363614030179
0.0015556510291189,8.581876995641664e-05,0.0086693465709686,0.0012376091908663,0.0129663583212298,0.000880594017104
0.001977732307325,8.03739167250057e-05,0.0101696145720779,0.0008381238207221,0.0072744367332656,0.0004760023614827
0.0012517372739369,7.794177768930444e-05,0.0078815575689077,0.0009087270032614,0.0073086887133577,0.0005035432064939
0.0029291378039303,0.0001975009222245,0.060580838471651,0.0553692641988163,0.1570353186623791,0.0684373506623407
0.0011074929269214,9.630844668011828e-05,0.0135371480137109,0.0029979567043483,0.0238739893829549,0.0026861021710608
0.0014045916200095,8.160266816201601e-05,0.0101059987209737,0.0010681977123022,0.0084854721945078,0.0006317316392131
0.0011010674474691,9.03808429403778e-05,0.0094206072390079,0.0024058398976922,0.0224630122519979,0.0021768298910892
0.0012168132622575,7.010432979264835e-05,0.0072365114465355,0.0005699796602129,0.0026340465142258,0.0002220122526233
0.0006886076131979,7.770858813369399e-05,0.0082335649058222,0.0011248080711811,0.0077173737792268,0.0006270200500265
0.0007631887877357,8.441557145598064e-05,0.0060503017157316,0.001461542584002,0.0143555709441472,0.0010923631744517
0.0011078033075257,7.876837976555202e-05,0.0103400493972003,0.0010428754612803,0.0065085657223346,0.0005523719897583
0.0013889238818239,8.854349864633208e-05,0.0099589768797159,0.0017491874657571,0.0180632351949256,0.0014662607130727
0.0009515305056362,8.701761839095606e-05,0.0131942965090274,0.0016806609928607,0.0110517942380743,0.0010780738961564
0.0014849946816397,9.007574813081403e-05,0.0136776217259466,0.0016792346164584,0.0142933718053126,0.0012229624442872
0.0008750578581593,3.6512350070292895e-05,,,0.0010474255058838,4.087650774428858e-05
0.0029724487679938,0.0001025906892313,0.0160383051261305,0.0041922494024038,0.0457074633192392,0.004891303540628
0.0014326688829163,7.404325386790671e-05,0.0088521819561719,0.00069923594594,0.0039282645461857,0.0003110879318779
0.0007345362266981,7.824330766738178e-05,0.0080082435160875,0.0012599604669958,0.0102513249080009,0.0008249351376415
0.0004354930841669,9.26608552563545e-05,0.0058048735372722,0.0031300318334251,0.0223375123985536,0.0026825935932852
0.0019769094839093,8.688940315082841e-05,0.0105921500362455,0.001209647860378,0.0125681454783976,0.000859757733985
0.0019675356163522,7.158381407109489e-05,0.0075608135666698,0.0005160935688763,0.0032846550732467,0.0002253447233384
0.0015903347965751,7.027745820789469e-05,0.0050036585889756,0.0005013914778828,0.0046293749146125,0.0002410881813879
0.0007762041974345,7.759505341273687e-05,0.0080667631700634,0.0010924760997295,0.0075121483990404,0.0006150171715839
0.0008528939294141,7.510011934643793e-05,0.0078394752927124,0.0008798550255596,0.0058917356471519,0.0004389577825365
0.0010640293797428,0.0001003450022652,0.0068513001315295,0.0040550258709117,0.0319199759089351,0.0039111057128619
0.0008637306079919,7.089480024166281e-05,0.0063289164099842,0.0007175420317798,0.0058132791991679,0.0003622364206626
0.0011986647956937,9.271243180843146e-05,0.015423652715981,0.0029653082229197,0.0224672209061113,0.0026526373325919
0.0024502603941508,8.227655726410297e-05,0.0096019678749144,0.0008235944993793,0.0090798892825785,0.0005198249407061
0.001437950819508,9.39353205165539e-05,0.0028903408674523,0.0029765738285641,0.0307958735892643,0.0029133171252706
0.0007592858224904,8.769803893916026e-05,0.0055108740925788,0.0020639951853081,0.0197899874082846,0.001836633916398
0.0013327399868891,9.421415471364534e-05,0.0180603023618459,0.0030274633318185,0.0223081751237147,0.0026697052836476
0.0010930478729329,7.270267430938547e-05,0.0049056047573685,0.0006893039681017,0.0061474329174021,0.0003608759972466
0.0006121724495534,8.646942743594757e-05,0.0110802566632628,0.0018245230801403,0.0121786781499079,0.0012038915836778
0.0016687841847562,7.620800953356591e-05,0.0068029519170522,0.0007164096459746,0.0074147969799123,0.0004137201284754
0.0010498220433546,7.90973845818904e-05,0.0085903387516736,0.0009768934361636,0.006960277068672,0.0005218083845545
0.0016904744412708,9.649415419758129e-05,0.0126430629752576,0.0021097051165997,0.0207562062666646,0.0017934700250893
0.00126467744523,8.418135554377542e-05,0.009814178571105,0.0012743988633155,0.0108179537271682,0.0008353225166775
0.0030453714526545,0.0001087836241438,0.0329820029437541,0.0040417195484042,0.0304662531046723,0.0039299717619754
0.0018014907792493,8.077845851089255e-05,0.0080766733735799,0.0009511952847242,0.0099174141710899,0.0006172772786815
0.0013230193605934,8.897836141526206e-05,0.0106614050455391,0.0016864177212119,0.0151340658774633,0.0012699527655816
0.0004617613487142,7.846724676430607e-05,0.0083420490846037,0.0012016683537513,0.0074469251400431,0.0006505844422179
0.0005830679267579,8.148863527042307e-05,0.0002777899499051,0.0012839653765149,0.0233335835071143,0.0016411696580864
0.001961283308953,8.073920714808626e-05,0.0089682191610336,0.0008429582230746,0.008240494888513,0.0005005184607449
0.0013830404535043,8.22258122717336e-05,0.0091153541579842,0.0011092879995703,0.009993842677004,0.0007057488818871
0.0015168058748538,7.432203124793277e-05,0.0080915717408061,0.0006718354858458,0.0046472082024376,0.000313456605388
0.0021546337222618,8.378793822273007e-05,0.0087480302900075,0.0009598000906407,0.011081609315739,0.0006605059589654
0.0018213618714796,8.183726756001795e-05,0.0102277603000402,0.0009598934277892,0.0083833602000704,0.0005713156387652
0.0012949872719187,8.252855439740592e-05,0.0070792133919894,0.0011131643131375,0.0114263630941988,0.0007621515380598
0.0025326308040586,9.279307730807996e-05,0.0155864511616528,0.0015163093805313,0.0150698839022336,0.0011476211891298
0.0018235600798161,8.747033363155562e-05,0.0111374519765377,0.0013562461920082,0.0137821944067035,0.0010001351525209
0.0010865614487139,7.147185329283096e-05,0.0076127108186483,0.00063760551624,0.0032899254106791,0.0002632496964302
0.0018046182499464,8.94268319830741e-05,0.0067479396238923,0.0015774685144424,0.0201480285478731,0.0014211043386477
0.001545425835473,7.716351974171613e-05,0.0084921428933739,0.0007904020603746,0.0061240588847579,0.0004111671382187
0.0021161106004411,8.722778161993072e-05,0.0121300336904823,0.0012097556516528,0.0123048842811536,0.0008522293203437
0.0009245032269072,8.454983149702613e-05,0.0089093158021569,0.0015472993161529,0.0134247063216194,0.0011291430216197
0.0014991825524581,8.011303047909704e-05,0.0093466229736804,0.0010153705440461,0.0089654115334118,0.0006282934897554
0.0018582458680975,8.070811795251329e-05,0.0076785408891737,0.0008818532805889,0.0097571929212099,0.0005675907713461
0.0011261713340886,7.40731396169658e-05,0.0066692042164504,0.0007400175090879,0.0059687720596974,0.0003791966076882
0.0013888781418047,8.265558850236972e-05,0.0069802924990653,0.0010788400378078,0.0119755013380044,0.0007575761090789
0.0023031109507653,9.219397950924885e-05,0.0163979772478342,0.0016546640545129,0.0152478876677219,0.0012536886112494
0.0014151798543862,8.047668974564266e-05,0.0072751813568174,0.001004313211888,0.0103451755374488,0.0006601970100262
0.0014440730852492,9.184967468515558e-05,0.0145912375301122,0.0018884619139134,0.0152062743961799,0.0013910358894882
0.0008492084149892,7.545655777675231e-05,0.0057800160720944,0.0008164707012474,0.0066282263175243,0.000423082797246
0.001152480315101,8.358323218255088e-05,0.0106788757257163,0.0012768467701971,0.0099068009644868,0.0007907622624764
0.0019455235524861,7.938589033265912e-05,0.0076965573243796,0.0007746824994683,0.0081799626196886,0.0004646778995876
0.0014810017021755,8.137828525990598e-05,0.0084599992260336,0.0010111399460583,0.009363359182076,0.0006301756702307
0.0006224621502604,8.302099995364945e-05,0.0085899047553539,0.0015112203266471,0.0114437584716541,0.0010004920993378
0.0016075918542726,7.48006797371809e-05,0.0081799267791211,0.0006433588452637,0.0040505884161402,0.0002881484278112
0.0007842291876056,7.567543422927502e-05,0.0068911300040781,0.0009876257088035,0.0091564107197822,0.0006093898148027
0.0007207829364963,7.454090957362942e-05,0.0065692004282027,0.0009169319178909,0.0066519423826469,0.0004887860622208
0.0006843958839135,8.243139263569566e-05,0.0127363316714763,0.0014800673164427,0.0076887695282678,0.0008025531215816
0.0009304776536482,7.754883314179035e-05,0.0079748090356588,0.001014152560383,0.0075804816829779,0.0005725595580766
0.0006031077530435,7.8207449022559e-05,0.0089977984316647,0.001246884772554,0.0083908123828548,0.0007238948540359
0.0005986389353707,9.89371438829586e-05,0.0054766070097684,0.0047026512905722,0.0297055402336411,0.0040674301407043
0.0012857386280034,7.952084267444045e-05,0.0064138935413211,0.0009577855467796,0.0097869168808785,0.0006091980952855
0.000504212113909,8.474269884017871e-05,0.0111319380812346,0.0017257607355713,0.0104248144794283,0.0010665378138484
0.0009293508452525,7.695967840416762e-05,0.0078733754344284,0.0009679559152573,0.0072031092485073,0.0005385788376192
0.0006113084886543,8.099825493035188e-05,0.0092012267559766,0.0012895936332643,0.0084864377732736,0.0007307685055429
0.0004956945310215,7.436969115933714e-05,0.0076160363387316,0.0010121792647987,0.0061537894176152,0.0005145070768522
0.002118307693076,8.569121034160236e-05,0.0105799743905663,0.0010514101013541,0.0109699566777783,0.0006969521420044
0.0011620474208172,7.715752933255523e-05,0.0089922971092164,0.000897244438529,0.0055847885839447,0.0004376668263928
0.0017149710157934,8.77486106730537e-05,0.0136943804100155,0.0014208297431468,0.0112097189517911,0.000951665365095
0.0008336314309193,7.768534095014385e-05,0.0084660365246236,0.001057037897408,0.0075801405571464,0.0005902145538226
0.0002916209407361,8.237344013774218e-05,0.0095951282419264,0.0014997919276356,0.0076182070266867,0.0007927820991245
0.0018176136988026,7.562041517533008e-05,0.0102670770138502,0.0006686295382678,0.003319478014116,0.000287424130406
0.0001310826281925,9.380660118006178e-05,0.0054863113909959,0.0013699065800756,0.009144088484096,0.0007412898144336
0.0006892673159834,7.552480845022537e-05,0.0070614304859191,0.0009965037833899,0.0069757349420685,0.0005358451254701
0.0017453817535468,8.319913195027617e-05,0.0115514686331152,0.0010455030202865,0.0078878600833662,0.0005958335966532
0.0010661442967925,8.847074418101867e-05,0.0084510073065757,0.0019062429014593,0.0183052491260886,0.0015934874384077
0.0015997632473267,8.939056163112633e-05,0.0093337502330541,0.0014603414759039,0.0160226943621467,0.0011464674811679
0.001224038533921,7.590656164776556e-05,0.0086358184926211,0.00080311762169,0.0050037520149541,0.0003855257090372
0.001320410812761,8.023946879750729e-05,0.0069548347964882,0.0009630800317972,0.0092874397582999,0.0005854553384833
0.0026905794975673,0.0001060550088544,0.024432985112071,0.0039858659729361,0.0352455470423896,0.0041824419410598
0.0016449025183617,8.632230751345156e-05,0.0101066939532756,0.0013518042303621,0.0137976282539617,0.0010165721137195
0.000791410344564,8.034034473546406e-05,0.0099918898195028,0.0013323346152901,0.009101041350753,0.0008066373746974
0.0017858411207632,9.481800111182892e-05,0.0090913134627044,0.002317771371454,0.0267127175159917,0.0023109318273636
0.0011299159154086,9.122176117457546e-05,0.0100479144603014,0.0021094385907053,0.0198405275235148,0.0017838510110227
0.0005177700944013,7.964622714221221e-05,0.010028934571892,0.001342531107366,0.0070509680342712,0.0007189631491565
0.0010493618126004,8.253703612698588e-05,0.0101231010630726,0.0014088368602097,0.0107269214090757,0.0009231991964328
0.0013555538482188,7.213075205573876e-05,0.0068844771012663,0.0006079988088458,0.0040760255234151,0.0002711589424966
0.0008523891884073,7.444189779335741e-05,0.00823320960626,0.0009166620578616,0.0057782155435922,0.0004704189952008
0.0015339807650067,9.346029297974362e-05,0.0055560786277055,0.0019721872499212,0.0232724211188137,0.001872898008508
0.0012477259620674,8.365534205123453e-05,0.0093904244713485,0.0013166364282369,0.011918922048916,0.0009035302572425
0.0024307874707762,0.0001023792727242,0.0030922284349799,0.0081506199035356,0.0851658169170686,0.0114604752240331
0.0008653105076176,8.299530000445464e-05,0.0088080065324902,0.0012892256211489,0.0101280753517366,0.0007987595938057
0.0012797937745028,8.79635013716156e-05,4.644844739232212e-05,0.0003411926737862,0.0344329014467533,0.0018468263301215
0.0015387932642768,7.993000352220442e-05,0.008029356598854,0.0009019685909152,0.0085506673474566,0.0005426723294652
0.002109974862056,8.182463168001589e-05,0.0084184231236577,0.0008437170274555,0.009143540869472,0.0005283295590129
0.0011152752094907,8.004372311433763e-05,0.0058104193303734,0.0010656333621591,0.0108741050790007,0.0007145012686118
0.0007174986440197,8.647118310856246e-05,0.0074938186444342,0.0018250232562422,0.0161252886926436,0.0014316823492249
0.0019009116573919,8.827203380810944e-05,0.0092532727867364,0.0012475319392979,0.0138462140921688,0.0009243764953426
0.001015243937223,8.159927293597646e-05,0.0118639594875276,0.0012824282050132,0.0078938512049477,0.0007237948962341
0.0006921899626431,7.886057638144847e-05,0.0063377844635397,0.0011269792448729,0.0112853876877468,0.000778498559903
0.0018623032524658,8.263996880322364e-05,0.0099806888028979,0.00098772065714,0.0092220723424728,0.0006123446671554
0.0017627033513499,0.000107303142011,0.0322261657565832,0.00551453653723,0.0339833170936409,0.0054823826999702
0.0012786683141207,9.118555827226732e-05,0.0141790676862001,0.0022863809764385,0.018759724838301,0.001866893178428
0.0015125599643811,7.394205737262642e-05,0.0064043111633509,0.0006672422681003,0.0059504253831623,0.0003563887124606
0.0010750186637277,8.092871239109129e-05,0.0081655848771333,0.0011833593808114,0.0103405520924571,0.0007647363334838
0.0008146730040628,8.272208973934565e-05,0.0097914012148976,0.0014406340196728,0.0115507355324363,0.0009687198977792
0.0016686660987396,7.916833639867466e-05,0.0082113649696111,0.0008541388995945,0.0078406292286948,0.0004981354304839
0.0009408502277689,7.680038828696803e-05,0.0085956025868654,0.0008973038941621,0.0054973159875697,0.0004392499403783
0.0009161814062432,8.044020987583002e-05,0.0081419460475444,0.0012469510920345,0.010267954622294,0.0008024408333843
0.0005989461198665,7.834963648863319e-05,0.009924791753292,0.0011834315955638,0.0067371637751951,0.0006229899055875
0.0012398647530484,8.490308066021364e-05,0.0088921920396387,0.0014753040391951,0.013542926708481,0.001060732319118
0.0013097178918275,8.499278882841458e-05,0.0113334422931075,0.0014769795909523,0.0122496305095822,0.0010212978103292
0.0014006749743255,0.0001120995600618,0.0977147631347179,0.0129896835982799,0.005540924788561,0.0084202462118871
0.0031423264567439,0.0001621945523287,0.0001477435216656,0.002619256949174,0.5509615285093789,0.0474083409954763
0.001315309341826,8.589819132003127e-05,0.0069392118602991,0.0013469900004565,0.0148867689158137,0.001031582411892
0.0015162295880163,7.999358930358964e-05,0.0099384300410747,0.000932568218559,0.0069607136190717,0.0005077366924075
0.0014753685456925,8.387325613955785e-05,0.0067587839439511,0.0011375683266669,0.0128957105948562,0.000820189984393
0.0013040787708849,7.951518549888779e-05,0.0084889526478946,0.0010198792442679,0.0088548722576336,0.0006272616351138
0.0015705000570792,9.499486959539736e-05,0.0043494126293808,0.0039140189328463,0.0348796353025515,0.0038935018973238
0.0013698972575336,8.694447341474018e-05,0.0095620471984148,0.0014610444195568,0.0145936595482993,0.0011055001954199
0.0006028657489434,8.82491268384565e-05,0.0054567425977438,0.0020211209915578,0.019191138177682,0.0017609284793827
0.0010089780881046,7.774810929524287e-05,0.0094142016023397,0.0009717100672423,0.0058070562026856,0.0004857084952334
0.0012676250648794,8.704270741621465e-05,0.013509782962501,0.0015478739701211,0.0109331862597362,0.0009979877597445
0.0014223576921925,7.80868295669646e-05,0.00773456832394,0.0008252864796668,0.0068068094302721,0.0004503060801741
0.0028939425741147,9.828479927649842e-05,0.0180656537413597,0.003262446373701,0.0365203666876095,0.0036183825587209
0.0012159492085526,9.234340373621387e-05,0.0085236257873475,0.0026010864879935,0.0243920999090963,0.0024623848423341
0.0019411932078416,8.378784350796019e-05,0.0119680329225957,0.0010805150307714,0.0094998698067138,0.0006726384878902
0.0008418854138176,8.928272799997583e-05,0.0118610342033207,0.0019829289987683,0.0155634306485614,0.0014879673045193
0.0013639527486532,8.32315562501022e-05,0.0094757014885544,0.0011704112403094,0.010356372624545,0.0007610732631057
0.0008075027684359,7.793927835409516e-05,0.0077061164192855,0.0010286883730441,0.0080358796815748,0.000590109827059
0.0014467464870952,8.270812619439946e-05,0.0111398929730057,0.0011297999136149,0.0084785612798203,0.0006661649214515
0.0012985847568809,8.270636063620784e-05,0.0089812334626913,0.0011431850865483,0.009861066983564,0.0007137929961876
0.0012337827669123,7.836602159671971e-05,0.0078448844142258,0.0008409164566546,0.0065410001023978,0.0004412610550848
0.0010645701631517,8.64479710241295e-05,0.0093896561302244,0.0018654144369065,0.0168693664095014,0.0015041286995113
0.0009078358561448,7.72641222654075e-05,0.008288309443742,0.0010121949017047,0.0070606537412711,0.0005503624979494
0.0021846960981033,0.0001028614429623,0.0252207750454545,0.0040358218550682,0.0317826606353257,0.0039973908468172
0.0015732476291724,8.291538638037282e-05,0.0118959308601915,0.00109857885167,0.0079870839546501,0.0006322308298353
0.0011120824350059,9.4058500756868e-05,0.0144679322838783,0.0027969637885689,0.0211686842891222,0.0024346941467516
0.0012591338383882,7.525412325500003e-05,0.0100080734118819,0.0008153910562396,0.0044138092284883,0.0003829172592
0.0015717366108406,8.667380063434051e-05,0.0126402536407113,0.0013799572736024,0.0114630818333773,0.0009139473380254
0.0004193994165962,8.043220554576082e-05,0.0076440589036792,0.0013041198719292,0.0087700173770253,0.0007518412058628
0.0007907717480666,7.392166019477213e-05,0.0065724435262382,0.0008907819073647,0.0066717680266577,0.000482822992289
0.0018058461839024,8.023461009812587e-05,0.0093760495074093,0.0008698785118758,0.0075274639289006,0.0004941762674172
